merchant_id,merchant_reference_record_count,merchant_name,merchant_category,business_type,merchant_status,mcc,city,state,declared_avg_ticket_size,merchant_status_values,merchant_category_values,merchant_status_count,merchant_category_count,invalid_mcc_records,suspended_reference_records,merchant_reference_inconsistency_flag
MCH2632,1,Agate-Gandhi,DEPT_STORE,PARTNERSHIP,ACTIVE,5311,MADRAS,TAMIL_NADU,,ACTIVE,DEPT_STORE,1,1,0,0,False
MCH2634,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,5311,MULTIPLE_VALUES,MULTIPLE_VALUES,1897.5,ACTIVE,HOTEL | RETAIL,1,2,1,0,True
MCH2636,1,Rau PLC,DEPARTMENT_STORE,PARTNERSHIP,ACTIVE,5311,DELHI,DELHI,5739.27,ACTIVE,DEPARTMENT_STORE,1,1,0,0,False
MCH2637,1,Joshi Group,MISC_RETAIL,PARTNERSHIP,ACTIVE,5999,CHENNAI,TAMIL_NADU,,ACTIVE,MISC_RETAIL,1,1,0,0,False
MCH2639,1,Sunder-Keer,GROCERY_STORES,PARTNERSHIP,ACTIVE,5411,JAIPUR,RAJASTHAN,,ACTIVE,GROCERY_STORES,1,1,0,0,False
MCH2641,1,Varma-Saha,OTHER,INDIVIDUAL,INACTIVE,5999,BLR,KARNATAKA,5621.28,INACTIVE,OTHER,1,1,0,0,False
MCH2646,1,Parsa-Gole,MISC_RETAIL,PRIVATE_LIMITED,ACTIVE,5999,HYDERABAD,TELANGANA,450.19,ACTIVE,MISC_RETAIL,1,1,0,0,False
MCH2647,1,Saha Inc,MISCELLANEOUS,PRIVATE_LIMITED,ACTIVE,5999,LKO,UTTAR_PRADESH,1551.4,ACTIVE,MISCELLANEOUS,1,1,0,0,False
MCH2648,2,Batta LLC,RETAIL_OTHER,PARTNERSHIP,MULTIPLE_VALUES,5999,JAIPUR,RAJASTHAN,416.94,ACTIVE | SUSPENDED,RETAIL_OTHER,2,1,0,1,True
MCH2649,1,Pandya PLC,KIRANA,INDIVIDUAL,ACTIVE,,PUNE,MAHARASHTRA,6206.32,ACTIVE,KIRANA,1,1,1,0,False
MCH2650,1,Choudhary Ltd,STATIONERY,INDIVIDUAL,INACTIVE,05942,NEW_DELHI,DELHI,1197.2,INACTIVE,STATIONERY,1,1,1,0,False
MCH2654,2,MULTIPLE_VALUES,MULTIPLE_VALUES,SOLE_PROPRIETOR,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2321.83,ACTIVE,HOTEL_LODGING | TELECOM,1,2,0,0,True
MCH2655,2,"Brahmbhatt, Desai and Sangha",TELECOM,SOLE_PROPRIETOR,MULTIPLE_VALUES,4814,AMRITSAR,PUNJAB,3102.0,ACTIVE | INACTIVE,TELECOM,2,1,0,0,True
MCH2656,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,3145.5200000000004,ACTIVE,CHEMIST | KIRANA,1,2,0,0,True
MCH2658,1,"Parmar, Purohit and Bhasin",RESTAURANTS,SOLE_PROPRIETOR,ACTIVE,5812,BENGALURU,KARNATAKA,548.82,ACTIVE,RESTAURANTS,1,1,0,0,False
MCH2665,2,MULTIPLE_VALUES,MULTIPLE_VALUES,SOLE_PROPRIETOR,MULTIPLE_VALUES,5311,MULTIPLE_VALUES,MULTIPLE_VALUES,1809.245,ACTIVE | INACTIVE,DEPARTMENT_STORE | RETAIL,2,2,0,0,True
MCH2671,1,Mohanty-Chakrabarti,RETAIL_OTHER,PARTNERSHIP,ACTIVE,5999,JALANDHAR,PUNJAB,1187.55,ACTIVE,RETAIL_OTHER,1,1,0,0,False
MCH2674,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1034.195,ACTIVE | INACTIVE,BOOKS_STATIONERY | BUS_TAXI | PHARMACIES,2,3,0,0,True
MCH2675,1,Venkataraman-Rastogi,BOOK_STORE,PRIVATE_LIMITED,ACTIVE,5942,ASR,PUNJAB,877.85,ACTIVE,BOOK_STORE,1,1,0,0,False
MCH2676,4,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1679.3,ACTIVE | INACTIVE,CHEMIST | MEDICAL_STORE | TELECOM,2,3,1,0,True
MCH2679,1,"Barman, Bains and Shan",CHEMIST,PRIVATE_LIMITED,ACTIVE,05912,MUMBAI,MAHARASHTRA,1334.82,ACTIVE,CHEMIST,1,1,1,0,False
MCH2681,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,476.04,ACTIVE,FASHION | HOSPITALITY,1,2,0,0,True
MCH2684,1,Barad-Jaggi,BOOK_STORE,SOLE_PROPRIETOR,ACTIVE,5942,NEW_DELHI,DELHI,518.0,ACTIVE,BOOK_STORE,1,1,0,0,False
MCH2690,1,nagarajan inc,MEDICAL,SOLE_PROPRIETOR,SUSPENDED,5912,LKO,UTTAR_PRADESH,3091.83,SUSPENDED,MEDICAL,1,1,0,1,False
MCH2691,1,PATHAK AND SONS,HOTEL,PRIVATE_LIMITED,ACTIVE,MISC,LUCKNOW,UTTAR_PRADESH,5340.32,ACTIVE,HOTEL,1,1,1,0,False
MCH2693,1,Tandon-Kaur,RETAIL,INDIVIDUAL,ACTIVE,5311,CHENNAI,TAMIL_NADU,1966.59,ACTIVE,RETAIL,1,1,0,0,False
MCH2694,1,Misra PLC,CLOTHING,INDIVIDUAL,INACTIVE,05699,PUNE,MAHARASHTRA,2669.29,INACTIVE,CLOTHING,1,1,1,0,False
MCH2695,1,Patil Inc,KIRANA,PARTNERSHIP,ACTIVE,5411,PUNE,MAHARASHTRA,792.09,ACTIVE,KIRANA,1,1,0,0,False
MCH2696,2,"Dave, Chaudhari and Bhatti",GROCERIES,INDIVIDUAL,MULTIPLE_VALUES,5411,DELHI,DELHI,,ACTIVE | SUSPENDED,GROCERIES,2,1,0,1,True
MCH2697,1,Shan-Warrior,TRANSPORT,PRIVATE_LIMITED,INACTIVE,4131,BANGALORE,KARNATAKA,1199.93,INACTIVE,TRANSPORT,1,1,0,0,False
MCH2698,3,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,MULTIPLE_VALUES,7011,MULTIPLE_VALUES,MULTIPLE_VALUES,3590.19,ACTIVE | INACTIVE,HOTEL_LODGING | OTHER,2,2,1,0,True
MCH2701,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,7011,MULTIPLE_VALUES,MULTIPLE_VALUES,1731.3249999999998,ACTIVE,HOSPITALITY | OTHER,1,2,1,0,True
MCH2704,1,Sengupta-Sarin,CLOTHS,PRIVATE_LIMITED,ACTIVE,5699,POONA,MAHARASHTRA,2593.67,ACTIVE,CLOTHS,1,1,0,0,False
MCH2708,1,"Mand, Zacharia and Vora",TRAVEL,SOLE_PROPRIETOR,ACTIVE,04131,MADRAS,TAMIL_NADU,363.56,ACTIVE,TRAVEL,1,1,1,0,False
MCH2709,1,"Iyengar, Dugar and Chacko",HOTEL_LODGING,PRIVATE_LIMITED,ACTIVE,7011,JAIPUR,RAJASTHAN,2413.11,ACTIVE,HOTEL_LODGING,1,1,0,0,False
MCH2710,4,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1712.55,ACTIVE,APPAREL | GROCERY_STORES | TELECOM,1,3,1,0,True
MCH2712,1,"RAI, GHOSE AND WADHWA",GROCERY,PRIVATE_LIMITED,ACTIVE,5411,AMRITSAR,PUNJAB,2957.32,ACTIVE,GROCERY,1,1,0,0,False
MCH2713,1,Dayal Group,FASHION,INDIVIDUAL,SUSPENDED,5699,POONA,MAHARASHTRA,1199.07,SUSPENDED,FASHION,1,1,0,1,False
MCH2718,1,"Krishna, Prabhu and Kara",HOTELS,INDIVIDUAL,ACTIVE,7011,BENGALURU,KARNATAKA,529.14,ACTIVE,HOTELS,1,1,0,0,False
MCH2719,2,MULTIPLE_VALUES,MULTIPLE_VALUES,PARTNERSHIP,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2991.18,ACTIVE,FOOD_SERVICES | TRANSPORT,1,2,0,0,True
MCH2723,2,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,ACTIVE,,MULTIPLE_VALUES,PUNJAB,3958.675,ACTIVE,EATING_PLACE | FOOD,1,2,2,0,True
MCH2724,2,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,MULTIPLE_VALUES,5812,MULTIPLE_VALUES,MULTIPLE_VALUES,,ACTIVE | INACTIVE,DEPARTMENT_STORE | FOOD,2,2,1,0,True
MCH2725,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,3018.59,INACTIVE | SUSPENDED,FOOD_SERVICES | HOTEL_LODGING,2,2,1,1,True
MCH2726,4,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2061.4700000000003,ACTIVE | INACTIVE | SUSPENDED,CLOTHING | GROCERY | GROCERY_STORES | STATIONERY,3,4,0,1,True
MCH2727,2,MULTIPLE_VALUES,MULTIPLE_VALUES,PARTNERSHIP,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1509.8899999999999,ACTIVE,BOOKS_STATIONERY | TELECOM,1,2,0,0,True
MCH2730,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,7011,MULTIPLE_VALUES,RAJASTHAN,1252.945,ACTIVE,HOTELS | MISCELLANEOUS,1,2,1,0,True
MCH2731,1,Krishna-Kumar,DEPARTMENT_STORE,PRIVATE_LIMITED,ACTIVE,5311,LUDHIANA,PUNJAB,1031.53,ACTIVE,DEPARTMENT_STORE,1,1,0,0,False
MCH2733,1,CHAUHAN LTD,GROCERY,SOLE_PROPRIETOR,ACTIVE,5411,NEW_DELHI,DELHI,872.28,ACTIVE,GROCERY,1,1,0,0,False
MCH2737,1,"Sani, Chowdhury and Ganesan",RETAIL_OTHER,PARTNERSHIP,ACTIVE,5999,BENGALURU,KARNATAKA,610.07,ACTIVE,RETAIL_OTHER,1,1,0,0,False
MCH2738,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,PUNE,MAHARASHTRA,2914.985,ACTIVE,OTHER | TRAVEL,1,2,0,0,True
MCH2741,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,840.095,ACTIVE | SUSPENDED,BOOKS_STATIONERY | FOOD_SERVICES,2,2,1,1,True
MCH2742,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MAHARASHTRA,965.36,ACTIVE,FASHION | STATIONERY,1,2,0,0,True
MCH2743,1,Joshi PLC,CHEMIST,PRIVATE_LIMITED,ACTIVE,,KOLKATA,WEST_BENGAL,,ACTIVE,CHEMIST,1,1,1,0,False
MCH2744,1,"DIVAN, NARANG AND JHAVERI",MEDICAL_STORE,PARTNERSHIP,SUSPENDED,5912,LUCKNOW,UTTAR_PRADESH,734.64,SUSPENDED,MEDICAL_STORE,1,1,0,1,False
MCH2746,1,"tella, mane and pillai",HOTELS,PRIVATE_LIMITED,INACTIVE,7011,LUDHIANA,PUNJAB,395.56,INACTIVE,HOTELS,1,1,0,0,False
MCH2748,1,"Banerjee, Wason and Dyal",RESTAURANT,PRIVATE_LIMITED,ACTIVE,5812,PUNE,MAHARASHTRA,1037.44,ACTIVE,RESTAURANT,1,1,0,0,False
MCH2749,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,299.85,ACTIVE | INACTIVE,HOTEL_LODGING | MEDICAL_STORE | TRANSPORT,2,3,2,0,True
MCH2750,1,Rao-Narayanan,BOOKS,INDIVIDUAL,ACTIVE,5942,LDH,PUNJAB,,ACTIVE,BOOKS,1,1,0,0,False
MCH2752,1,Palla LLC,TRAVEL,SOLE_PROPRIETOR,ACTIVE,4131,LUCKNOW,UTTAR_PRADESH,69.28,ACTIVE,TRAVEL,1,1,0,0,False
MCH2753,1,"Karan, Ganguly and Desai",MISC_RETAIL,PRIVATE_LIMITED,ACTIVE,5999,AMRITSAR,PUNJAB,1254.6,ACTIVE,MISC_RETAIL,1,1,0,0,False
MCH2754,3,MULTIPLE_VALUES,MULTIPLE_VALUES,SOLE_PROPRIETOR,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2871.91,ACTIVE,FOOD | MEDICAL | RESTAURANT,1,3,0,0,True
MCH2755,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,440.0,ACTIVE,BOOKS | FASHION | MISCELLANEOUS,1,3,0,0,True
MCH2757,2,MULTIPLE_VALUES,MULTIPLE_VALUES,SOLE_PROPRIETOR,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1507.73,ACTIVE,BOOK_STORE | CLOTHING,1,2,0,0,True
MCH2761,1,Sabharwa1-Pati1,OTHER,PRIVATE_LIMITED,INACTIVE,5999,HYDERABAD,TELANGANA,2607.92,INACTIVE,OTHER,1,1,0,0,False
MCH2763,1,Thaman-Virk,CHEMIST,PRIVATE_LIMITED,ACTIVE,5912,BANGALORE,KARNATAKA,563.88,ACTIVE,CHEMIST,1,1,0,0,False
MCH2764,1,"Yogi, Jani and Choudhry",PHONE_SERVICE,INDIVIDUAL,ACTIVE,4814,LUDHIANA,PUNJAB,516.18,ACTIVE,PHONE_SERVICE,1,1,0,0,False
MCH2765,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1191.66,ACTIVE | INACTIVE,DEPT_STORE | HOTEL | TELECOM,2,3,0,0,True
MCH2766,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2585.61,ACTIVE | SUSPENDED,DEPT_STORE | GROCERIES | TRANSPORTATION,2,3,0,1,True
MCH2767,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,4814,MULTIPLE_VALUES,MULTIPLE_VALUES,1994.09,ACTIVE | INACTIVE,GARMENTS | GROCERY_STORES | TELECOM,2,3,2,0,True
MCH2769,1,sehgal plc,TELECOM,PRIVATE_LIMITED,ACTIVE,4814,ASR,PUNJAB,131.0,ACTIVE,TELECOM,1,1,0,0,False
MCH2770,2,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,660.0,ACTIVE | SUSPENDED,CLOTHING | RETAIL_OTHER,2,2,0,1,True
MCH2772,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,536.325,INACTIVE | SUSPENDED,BOOKS | CLOTHS,2,2,0,1,True
MCH2776,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,5844.014999999999,ACTIVE,GROCERIES | TELECOM,1,2,0,0,True
MCH2778,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,5912,MULTIPLE_VALUES,MULTIPLE_VALUES,4029.72,ACTIVE,MEDICAL | PHARMACIES,1,2,0,0,True
MCH2786,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1259.46,ACTIVE | INACTIVE,CLOTHING | GROCERY_STORE,2,2,1,0,True
MCH2788,1,"Dash, Mallick and Sachdev",RESTAURANT,INDIVIDUAL,ACTIVE,5812,BLR,KARNATAKA,3989.94,ACTIVE,RESTAURANT,1,1,0,0,False
MCH2789,1,Peri-Panchal,DEPT_STORE,PARTNERSHIP,ACTIVE,5311,JALANDHAR,PUNJAB,1044.19,ACTIVE,DEPT_STORE,1,1,0,0,False
MCH2791,1,"Rastogi, Mannan and Sabharwal",CHEMIST,SOLE_PROPRIETOR,ACTIVE,UNKNOWN,DELHI,DELHI,,ACTIVE,CHEMIST,1,1,1,0,False
MCH2792,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,7011,MULTIPLE_VALUES,MULTIPLE_VALUES,815.95,ACTIVE,HOTEL | TRANSPORT,1,2,1,0,True
MCH2797,1,Sandhu-Singh,HOTEL_LODGING,PARTNERSHIP,ACTIVE,07011,BENGALURU,KARNATAKA,1083.54,ACTIVE,HOTEL_LODGING,1,1,1,0,False
MCH2799,1,KADAKIA-NAYAK,EATING_PLACE,SOLE_PROPRIETOR,ACTIVE,5812,DELHI,DELHI,,ACTIVE,EATING_PLACE,1,1,0,0,False
MCH2800,1,Raja-Naik,DEPARTMENT_STORE,PRIVATE_LIMITED,INACTIVE,5311,BANGALORE,KARNATAKA,1096.85,INACTIVE,DEPARTMENT_STORE,1,1,0,0,False
MCH2801,1,"Khurana, Oza and Divan",MOBILE_RECHARGE,PRIVATE_LIMITED,ACTIVE,4814,NEW_DELHI,DELHI,406.76,ACTIVE,MOBILE_RECHARGE,1,1,0,0,False
MCH2806,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2105.255,ACTIVE | INACTIVE,HOSPITALITY | RETAIL_OTHER,2,2,0,0,True
MCH2813,3,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,3821.16,ACTIVE | SUSPENDED,DEPT_STORE | FOOD,2,2,2,1,True
MCH2814,1,"SANI, KHARE AND RAMACHANDRAN",MEDICAL_STORE,PARTNERSHIP,ACTIVE,5912,JALANDHAR,PUNJAB,1581.52,ACTIVE,MEDICAL_STORE,1,1,0,0,False
MCH2816,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,05812,MULTIPLE_VALUES,MULTIPLE_VALUES,4025.5699999999997,INACTIVE | SUSPENDED,FOOD | MISCELLANEOUS,2,2,2,1,True
MCH2817,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1932.29,ACTIVE | INACTIVE,MISC_RETAIL | PHONE_SERVICE,2,2,0,0,True
MCH2818,1,Sibal Inc,GROCERY_STORE,SOLE_PROPRIETOR,ACTIVE,5411,JALANDHAR,PUNJAB,600.04,ACTIVE,GROCERY_STORE,1,1,0,0,False
MCH2825,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1291.01,ACTIVE,PHONE_SERVICE | RESTAURANT,1,2,0,0,True
MCH2827,1,Bala-Bhatti,MISCELLANEOUS,INDIVIDUAL,INACTIVE,5999,BANGALORE,KARNATAKA,381.0,INACTIVE,MISCELLANEOUS,1,1,0,0,False
MCH2829,1,Narain Ltd,RETAIL_OTHER,SOLE_PROPRIETOR,ACTIVE,5999,BANGALORE,KARNATAKA,1912.36,ACTIVE,RETAIL_OTHER,1,1,0,0,False
MCH2830,1,"Joshi,ChaudhariandToor",GROCERY_STORES,INDIVIDUAL,ACTIVE,5411,BANGALORE,KARNATAKA,756.0,ACTIVE,GROCERY_STORES,1,1,0,0,False
MCH2831,1,Rastogi-Devi,MISCELLANEOUS,PRIVATE_LIMITED,ACTIVE,,DELHI,DELHI,501.88,ACTIVE,MISCELLANEOUS,1,1,1,0,False
MCH2832,1,Parmer Inc,RETAIL,PRIVATE_LIMITED,ACTIVE,5311,PUNE,MAHARASHTRA,831.48,ACTIVE,RETAIL,1,1,0,0,False
MCH2833,1,Kapoor-Shankar,HOTEL_LODGING,SOLE_PROPRIETOR,ACTIVE,7011,JALANDAR,PUNJAB,474.69,ACTIVE,HOTEL_LODGING,1,1,0,0,False
MCH2836,1,RAI AND SONS,PHARMACY,PRIVATE_LIMITED,INACTIVE,05912,CHENNAI,TAMIL_NADU,3262.99,INACTIVE,PHARMACY,1,1,1,0,False
MCH2838,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,3409.39,ACTIVE,RETAIL_OTHER | TELECOM,1,2,0,0,True
MCH2839,1,"brar, varughese and cherian",KIRANA,PARTNERSHIP,ACTIVE,5411,POONA,MAHARASHTRA,614.31,ACTIVE,KIRANA,1,1,0,0,False
MCH2841,1,"Memon, Samra and Rajagopal",BOOK_STORE,SOLE_PROPRIETOR,ACTIVE,5942,MUMBAI,MAHARASHTRA,,ACTIVE,BOOK_STORE,1,1,0,0,False
MCH2842,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,5699,MULTIPLE_VALUES,MULTIPLE_VALUES,1998.5149999999999,ACTIVE,CLOTHS | HOTELS,1,2,1,0,True
MCH2844,1,Misra-Seth,TRANSPORTATION,INDIVIDUAL,ACTIVE,4131,ASR,PUNJAB,162.5,ACTIVE,TRANSPORTATION,1,1,0,0,False
MCH2845,1,Narasimhan LLC,OTHER,PARTNERSHIP,ACTIVE,5999,AMRITSAR,PUNJAB,5926.94,ACTIVE,OTHER,1,1,0,0,False
MCH2846,1,"SHA, RAMANATHAN AND KOTA",GROCERY,INDIVIDUAL,INACTIVE,5411,JAIPUR,RAJASTHAN,2995.95,INACTIVE,GROCERY,1,1,0,0,False
MCH2849,4,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1823.8999999999999,ACTIVE | INACTIVE,HOTEL_LODGING | MISC_RETAIL | TELECOM,2,3,0,0,True
MCH2850,2,MULTIPLE_VALUES,MULTIPLE_VALUES,PRIVATE_LIMITED,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,689.16,ACTIVE,BUS_TAXI | TELECOM,1,2,0,0,True
MCH2851,3,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1535.83,ACTIVE,DEPARTMENT_STORES | HOTEL_LODGING | TRANSPORT,1,3,0,0,True
MCH2857,1,Bhattacharyya Inc,TRANSPRT,PRIVATE_LIMITED,ACTIVE,4131,JALANDAR,PUNJAB,4557.38,ACTIVE,TRANSPRT,1,1,0,0,False
MCH2859,1,"Doctor, Bir and Lanka",GROCERY_STORE,PRIVATE_LIMITED,ACTIVE,5411,HYDERABAD,TELANGANA,2296.45,ACTIVE,GROCERY_STORE,1,1,0,0,False
MCH2860,1,Ahluwalia Ltd,HOTEL_LODGING,PRIVATE_LIMITED,ACTIVE,7011,BENGALURU,KARNATAKA,250.0,ACTIVE,HOTEL_LODGING,1,1,0,0,False
MCH2861,1,Hayer Inc,DEPARTMENT_STORES,PRIVATE_LIMITED,ACTIVE,5311,PUNE,MAHARASHTRA,676.0,ACTIVE,DEPARTMENT_STORES,1,1,0,0,False
MCH2862,1,Bhasin Group,GARMENTS,PARTNERSHIP,ACTIVE,5699,JPR,RAJASTHAN,544.8,ACTIVE,GARMENTS,1,1,0,0,False
MCH2870,1,"Loyal, Buch and Ghose",RESTAURANTS,SOLE_PROPRIETOR,ACTIVE,5812,DELHI,DELHI,2213.61,ACTIVE,RESTAURANTS,1,1,0,0,False
MCH2875,1,Chander-Parmer,DEPARTMENT_STORE,PARTNERSHIP,ACTIVE,5311,LUDHIANA,PUNJAB,351.55,ACTIVE,DEPARTMENT_STORE,1,1,0,0,False
MCH2879,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1726.8,ACTIVE,BUS_TAXI | RESTAURANT,1,2,0,0,True
MCH2881,1,J0ha1 PLC,FOOD_SERVICES,PARTNERSHIP,ACTIVE,,ASR,PUNJAB,807.63,ACTIVE,FOOD_SERVICES,1,1,1,0,False
MCH2884,1,Malhotra-Sarin,BOOKS_STATIONERY,SOLE_PROPRIETOR,ACTIVE,5942,PUNE,MAHARASHTRA,683.54,ACTIVE,BOOKS_STATIONERY,1,1,0,0,False
MCH2885,2,"Varkey, Goda and Bala",EATING_PLACE,PRIVATE_LIMITED,MULTIPLE_VALUES,5812,MUMBAI,MAHARASHTRA,4853.92,ACTIVE | INACTIVE,EATING_PLACE,2,1,0,0,True
MCH2886,3,MULTIPLE_VALUES,MULTIPLE_VALUES,PRIVATE_LIMITED,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,8233.35,ACTIVE | INACTIVE | SUSPENDED,HOTEL | MEDICAL,3,2,0,1,True
MCH2887,1,Rau-Saha,CLOTHING,SOLE_PROPRIETOR,ACTIVE,5699,DELHI,DELHI,,ACTIVE,CLOTHING,1,1,0,0,False
MCH2888,1,Chahal LLC,PHARMACIES,PRIVATE_LIMITED,ACTIVE,5912,MUMBAI,MAHARASHTRA,631.05,ACTIVE,PHARMACIES,1,1,0,0,False
MCH2894,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2107.84,ACTIVE | SUSPENDED,GARMENTS | RESTAURANTS,2,2,0,1,True
MCH2896,2,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1398.705,ACTIVE,MEDICAL_STORE | TRANSPORT,1,2,0,0,True
MCH2897,1,Bath Ltd,OTHER,PRIVATE_LIMITED,ACTIVE,5999,HYDERABAD,TELANGANA,2239.12,ACTIVE,OTHER,1,1,0,0,False
