user_id,kyc_record_count,kyc_status_values,kyc_status_count,risk_segment_values,risk_segment_count,rejected_kyc_records,high_risk_kyc_records,pending_kyc_records,median_monthly_income,city_values,occupation_values,invalid_pan_records,invalid_aadhaar_records,latest_kyc_status,latest_risk_segment,latest_signup_timestamp,profile_inconsistency_flag
USR20045,1,VERIFIED,1,LOW,1,0,0,0,36454.0,LUCKNOW,STUDENT,0,0,VERIFIED,LOW,2024-03-29 04:41:53,False
USR20047,1,REJECTED,1,MEDIUM,1,1,0,0,61.8,JPR,RETIRED,0,0,REJECTED,MEDIUM,2024-09-20 00:00:00,False
USR20049,1,VERIFIED,1,MEDIUM,1,0,0,0,13050.0,ASR,SALARIED,0,0,VERIFIED,MEDIUM,,False
USR20051,1,VERIFIED,1,LOW,1,0,0,0,12246.0,LUDHIANA,STUDENT,1,1,VERIFIED,LOW,2025-06-23 05:28:00,False
USR20053,4,PENDING | VERIFIED,2,HIGH | LOW | MEDIUM,3,0,1,2,16471.0,BENGALURU | JALANDHAR | NEW_DELHI | PUNE,BUSINESS_OWNER | FARMER | SELF_EMPLOYED | STUDENT,1,0,VERIFIED,HIGH,2025-05-17 12:25:00,True
USR20054,1,VERIFIED,1,UNKNOWN,1,0,0,0,13197.0,HYDERABAD,UNEMPLOYED,1,1,VERIFIED,UNKNOWN,,False
USR20058,1,VERIFIED,1,HIGH,1,0,1,0,18248.0,POONA,SELF_EMPLOYED,0,1,VERIFIED,HIGH,2025-08-28 01:20:01,False
USR20067,1,PENDING,1,LOW,1,0,0,1,16787.0,MUMBAI,BUSINESS_OWNER,0,1,PENDING,LOW,,False
USR20071,1,VERIFIED,1,HIGH,1,0,1,0,28529.0,PUNE,UNEMPLOYED,0,0,VERIFIED,HIGH,,False
USR20074,1,VERIFIED,1,LOW,1,0,0,0,45430.0,JALANDHAR,BUSINESS_OWNER,0,0,VERIFIED,LOW,2025-07-07 00:00:00,False
USR20077,1,VERIFIED,1,LOW,1,0,0,0,17651.0,JALANDHAR,BUSINESS_OWNER,1,0,VERIFIED,LOW,2024-08-23 00:00:00,False
USR20078,2,VERIFIED,1,LOW,1,0,0,0,55243.0,AMRITSAR | HYDERABAD,FARMER | FREELANCER,0,1,VERIFIED,LOW,2025-06-09 00:00:00,False
USR20082,1,VERIFIED,1,LOW,1,0,0,0,,HYDERABAD,BUSINESS_OWNER,0,1,VERIFIED,LOW,2025-02-22 00:00:00,False
USR20084,1,VERIFIED,1,MEDIUM,1,0,0,0,44581.0,JAIPUR,SELF_EMPLOYED,0,1,VERIFIED,MEDIUM,,False
USR20086,1,VERIFIED,1,LOW,1,0,0,0,64243.0,BOMBAY,SALARIED,0,0,VERIFIED,LOW,2024-12-23 00:00:00,False
USR20089,1,PENDING,1,LOW,1,0,0,1,13362.0,LUCKNOW,GIG_WORKER,0,0,PENDING,LOW,2025-06-17 00:00:00,False
USR20090,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,38802.5,KOLKATA,GIG_WORKER | UNEMPLOYED,0,0,VERIFIED,LOW,2025-08-15 00:00:00,True
USR20096,1,VERIFIED,1,MEDIUM,1,0,0,0,29398.0,BOMBAY,BUSINESS_OWNER,0,0,VERIFIED,MEDIUM,2024-04-15 00:00:00,False
USR20097,1,VERIFIED,1,LOW,1,0,0,0,33909.0,BENGALURU,UNEMPLOYED,1,0,VERIFIED,LOW,2024-07-29 00:00:00,False
USR20099,1,VERIFIED,1,UNKNOWN,1,0,0,0,22124.0,MADRAS,UNEMPLOYED,1,0,VERIFIED,UNKNOWN,2024-05-03 17:17:55,False
USR20101,1,VERIFIED,1,LOW,1,0,0,0,16461.0,MUMBAY,FARMER,0,0,VERIFIED,LOW,2025-07-18 00:00:00,False
USR20111,1,PENDING,1,LOW,1,0,0,1,26000.0,JPR,BUSINESS_OWNER,0,0,PENDING,LOW,,False
USR20120,1,VERIFIED,1,HIGH,1,0,1,0,23863.0,LKO,SALARIED,0,0,VERIFIED,HIGH,,False
USR20127,1,VERIFIED,1,LOW,1,0,0,0,14426.0,LUCKNOW,SELF_EMPLOYED,0,0,VERIFIED,LOW,,False
USR20128,1,VERIFIED,1,MEDIUM,1,0,0,0,51310.0,LUCKNOW,UNEMPLOYED,0,1,VERIFIED,MEDIUM,2024-10-15 00:00:00,False
USR20131,1,VERIFIED,1,LOW,1,0,0,0,29.1,BENGALURU,SELF_EMPLOYED,0,0,VERIFIED,LOW,2024-06-16 11:32:46,False
USR20135,1,VERIFIED,1,LOW,1,0,0,0,30239.0,MUMBAY,SELF_EMPLOYED,0,0,VERIFIED,LOW,,False
USR20146,1,VERIFIED,1,LOW,1,0,0,0,,HYDERABAD,FARMER,0,0,VERIFIED,LOW,2024-12-25 00:00:00,False
USR20149,1,VERIFIED,1,LOW,1,0,0,0,13.1,KOLKATA,FARMER,0,0,VERIFIED,LOW,,False
USR20153,1,VERIFIED,1,LOW,1,0,0,0,,KOLKATA,GIG_WORKER,0,0,VERIFIED,LOW,,False
USR20154,1,VERIFIED,1,LOW,1,0,0,0,28838.0,KOLKATA,SELF_EMPLOYED,0,1,VERIFIED,LOW,2024-12-22 00:00:00,False
USR20158,3,REJECTED | VERIFIED,2,LOW | MEDIUM,2,1,0,0,29044.0,BOMBAY | PUNE,BUSINESS_OWNER | STUDENT,0,1,VERIFIED,LOW,,True
USR20160,1,VERIFIED,1,LOW,1,0,0,0,85961.0,MADRAS,RETIRED,0,0,VERIFIED,LOW,2025-07-05 19:48:20,False
USR20164,1,VERIFIED,1,LOW,1,0,0,0,,MUMBAY,UNEMPLOYED,1,1,VERIFIED,LOW,,False
USR20166,2,VERIFIED,1,LOW,1,0,0,0,6849.15,LUDHIANA | MUMBAY,BUSINESS_OWNER | STUDENT,0,1,VERIFIED,LOW,2024-01-24 00:00:00,False
USR20168,3,PENDING | VERIFIED,2,LOW | MEDIUM,2,0,0,2,14537.0,BLR | BOMBAY | NEW_DELHI,BUSINESS_OWNER | GIG_WORKER | SALARIED,0,1,PENDING,LOW,2025-10-20 06:19:00,True
USR20169,1,VERIFIED,1,LOW,1,0,0,0,29014.0,DELHI,SALARIED,0,0,VERIFIED,LOW,,False
USR20170,1,VERIFIED,1,MEDIUM,1,0,0,0,10100.0,LUDHIANA,FARMER,0,0,VERIFIED,MEDIUM,,False
USR20171,1,VERIFIED,1,MEDIUM,1,0,0,0,34175.0,LDH,GIG_WORKER,0,0,VERIFIED,MEDIUM,2025-04-30 00:00:00,False
USR20172,1,VERIFIED,1,MEDIUM,1,0,0,0,62515.0,PUNE,FARMER,0,0,VERIFIED,MEDIUM,2024-04-26 00:00:00,False
USR20173,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,14031.9,AMRITSAR | JALANDAR,RETIRED | UNEMPLOYED,0,0,VERIFIED,LOW,2025-06-19 20:02:00,True
USR20175,1,REJECTED,1,MEDIUM,1,1,0,0,16467.0,BANGALORE,UNEMPLOYED,0,0,REJECTED,MEDIUM,,False
USR20177,2,REJECTED | VERIFIED,2,LOW,1,1,0,0,16146.0,LUCKNOW,STUDENT,0,2,REJECTED,LOW,2025-10-28 00:00:00,True
USR20178,1,VERIFIED,1,LOW,1,0,0,0,22686.0,MUMBAY,UNEMPLOYED,0,1,VERIFIED,LOW,,False
USR20180,4,PENDING | REJECTED | VERIFIED,3,LOW | MEDIUM,2,1,0,1,29660.5,AMRITSAR | LUDHIANA | MUMBAY,BUSINESS_OWNER | SALARIED,0,1,VERIFIED,LOW,2026-01-13 00:00:00,True
USR20181,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,35014.0,JPR | MADRAS,FARMER | STUDENT,0,0,VERIFIED,MEDIUM,2025-01-18 00:00:00,True
USR20184,2,VERIFIED,1,LOW,1,0,0,0,36677.0,AMRITSAR | MADRAS,BUSINESS_OWNER | STUDENT,0,0,VERIFIED,LOW,2024-09-26 22:14:16,False
USR20192,1,VERIFIED,1,LOW,1,0,0,0,47079.0,CHENNAI,GIG_WORKER,0,1,VERIFIED,LOW,,False
USR20193,1,PENDING,1,LOW,1,0,0,1,21608.0,AMRITSAR,GIG_WORKER,0,0,PENDING,LOW,2024-07-23 00:00:00,False
USR20196,1,VERIFIED,1,HIGH,1,0,1,0,35147.0,NEW_DELHI,RETIRED,0,1,VERIFIED,HIGH,2025-05-18 00:00:00,False
USR20198,1,VERIFIED,1,MEDIUM,1,0,0,0,17643.0,MADRAS,RETIRED,1,0,VERIFIED,MEDIUM,,False
USR20201,1,VERIFIED,1,LOW,1,0,0,0,27908.0,KOLKATA,FREELANCER,0,0,VERIFIED,LOW,2024-02-14 00:00:00,False
USR20203,1,VERIFIED,1,LOW,1,0,0,0,7503.0,LKO,GIG_WORKER,0,0,VERIFIED,LOW,2025-04-08 13:34:34,False
USR20205,1,VERIFIED,1,LOW,1,0,0,0,19898.0,BLR,BUSINESS_OWNER,0,0,VERIFIED,LOW,2024-05-31 07:13:00,False
USR20207,2,PENDING | REJECTED,2,HIGH | LOW,2,1,1,1,78349.0,AMRITSAR | BENGALURU,RETIRED | UNEMPLOYED,0,2,PENDING,HIGH,2025-09-01 12:51:32,True
USR20208,1,VERIFIED,1,UNKNOWN,1,0,0,0,20558.0,BENGALURU,SALARIED,0,0,VERIFIED,UNKNOWN,2024-04-15 00:00:00,False
USR20211,1,VERIFIED,1,MEDIUM,1,0,0,0,,JALANDHAR,UNEMPLOYED,0,0,VERIFIED,MEDIUM,2024-05-19 00:00:00,False
USR20213,1,VERIFIED,1,UNKNOWN,1,0,0,0,28331.0,LUDHIANA,GIG_WORKER,0,0,VERIFIED,UNKNOWN,2024-01-04 00:00:00,False
USR20220,1,VERIFIED,1,HIGH,1,0,1,0,40191.0,BANGALORE,STUDENT,0,1,VERIFIED,HIGH,2025-01-22 00:00:00,False
USR20221,2,VERIFIED,1,HIGH,1,0,2,0,24989.0,BENGALURU | JPR,FREELANCER | UNEMPLOYED,0,0,VERIFIED,HIGH,2025-07-20 21:42:00,False
USR20226,1,VERIFIED,1,LOW,1,0,0,0,37379.0,LUCKNOW,SELF_EMPLOYED,0,0,VERIFIED,LOW,2025-09-20 07:26:00,False
USR20229,1,VERIFIED,1,LOW,1,0,0,0,41901.0,BENGALURU,GIG_WORKER,0,0,VERIFIED,LOW,2024-12-05 00:00:00,False
USR20230,1,VERIFIED,1,LOW,1,0,0,0,24153.0,LUDHIANA,GIG_WORKER,0,0,VERIFIED,LOW,2024-05-29 00:07:16,False
USR20233,1,VERIFIED,1,LOW,1,0,0,0,10631.0,CHENNAI,STUDENT,0,1,VERIFIED,LOW,,False
USR20241,1,REJECTED,1,HIGH,1,1,1,0,12134.0,LUDHIANA,GIG_WORKER,0,0,REJECTED,HIGH,,False
USR20243,1,VERIFIED,1,MEDIUM,1,0,0,0,23049.0,HYDERABAD,GIG_WORKER,1,0,VERIFIED,MEDIUM,2024-03-10 03:45:25,False
USR20249,1,PENDING,1,LOW,1,0,0,1,18943.0,LKO,STUDENT,1,0,PENDING,LOW,2025-05-07 00:00:00,False
USR20250,1,VERIFIED,1,LOW,1,0,0,0,,CHENNAI,FARMER,0,0,VERIFIED,LOW,2024-07-16 17:59:57,False
USR20251,1,VERIFIED,1,MEDIUM,1,0,0,0,13146.0,KOLKATA,BUSINESS_OWNER,0,0,VERIFIED,MEDIUM,2025-07-18 00:00:00,False
USR20254,1,PENDING,1,LOW,1,0,0,1,23717.0,BENGALURU,UNEMPLOYED,0,0,PENDING,LOW,2024-02-22 00:00:00,False
USR20255,1,PENDING,1,LOW,1,0,0,1,25955.0,HYDERABAD,RETIRED,0,1,PENDING,LOW,,False
USR20257,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,65313.0,POONA | PUNE,SELF_EMPLOYED | STUDENT,1,1,VERIFIED,MEDIUM,2025-09-23 00:00:00,True
USR20258,1,VERIFIED,1,LOW,1,0,0,0,70366.0,HYD,GIG_WORKER,0,0,VERIFIED,LOW,2024-04-25 00:00:00,False
USR20260,1,VERIFIED,1,LOW,1,0,0,0,67403.0,LKO,STUDENT,0,0,VERIFIED,LOW,2026-01-13 00:00:00,False
USR20263,1,VERIFIED,1,MEDIUM,1,0,0,0,,JPR,STUDENT,0,0,VERIFIED,MEDIUM,2025-10-28 03:56:00,False
USR20265,1,VERIFIED,1,UNKNOWN,1,0,0,0,26489.0,HYDERABAD,FARMER,0,0,VERIFIED,UNKNOWN,2025-01-06 00:00:00,False
USR20266,1,VERIFIED,1,LOW,1,0,0,0,29061.0,JAIPUR,STUDENT,0,0,VERIFIED,LOW,2025-01-14 00:00:00,False
USR20276,1,VERIFIED,1,LOW,1,0,0,0,,BENGALURU,SELF_EMPLOYED,0,0,VERIFIED,LOW,,False
USR20279,1,VERIFIED,1,MEDIUM,1,0,0,0,49737.0,CHENNAI,RETIRED,0,0,VERIFIED,MEDIUM,2025-08-10 00:00:00,False
USR20286,1,VERIFIED,1,HIGH,1,0,1,0,,HYDERABAD,RETIRED,1,0,VERIFIED,HIGH,2025-02-20 09:26:42,False
USR20287,2,VERIFIED,1,HIGH | MEDIUM,2,0,1,0,23273.5,CHENNAI | JALANDHAR,RETIRED | SALARIED,0,0,VERIFIED,MEDIUM,2026-01-03 00:00:00,True
USR20288,1,VERIFIED,1,HIGH,1,0,1,0,40824.0,CHENNAI,SELF_EMPLOYED,0,0,VERIFIED,HIGH,,False
USR20289,1,PENDING,1,LOW,1,0,0,1,16404.0,JALANDHAR,SELF_EMPLOYED,0,1,PENDING,LOW,2025-10-25 19:29:45,False
USR20290,1,VERIFIED,1,HIGH,1,0,1,0,11.5,MUMBAI,GIG_WORKER,0,0,VERIFIED,HIGH,,False
USR20295,1,VERIFIED,1,LOW,1,0,0,0,15579.0,JALANDHAR,RETIRED,0,0,VERIFIED,LOW,2025-09-15 00:00:00,False
USR20296,1,VERIFIED,1,HIGH,1,0,1,0,29277.0,JALANDHAR,STUDENT,0,0,VERIFIED,HIGH,,False
USR20298,1,VERIFIED,1,HIGH,1,0,1,0,74625.0,LUCKNOW,UNEMPLOYED,0,0,VERIFIED,HIGH,2025-01-27 00:00:00,False
USR20302,1,VERIFIED,1,LOW,1,0,0,0,38.4,HYDERABAD,SALARIED,0,1,VERIFIED,LOW,2026-01-29 00:00:00,False
USR20303,1,VERIFIED,1,LOW,1,0,0,0,45080.0,HYDERABAD,SELF_EMPLOYED,0,1,VERIFIED,LOW,2025-12-01 00:00:00,False
USR20304,2,PENDING | VERIFIED,2,LOW,1,0,0,1,18420.0,LUCKNOW,GIG_WORKER,0,0,PENDING,LOW,2026-01-05 00:00:00,True
USR20305,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,33346.5,AMRITSAR | JALANDHAR,BUSINESS_OWNER | FARMER,1,1,VERIFIED,MEDIUM,2025-07-05 16:16:54,True
USR20307,1,VERIFIED,1,HIGH,1,0,1,0,,PUNE,FREELANCER,0,0,VERIFIED,HIGH,,False
USR20309,1,VERIFIED,1,MEDIUM,1,0,0,0,,LUCKNOW,BUSINESS_OWNER,1,0,VERIFIED,MEDIUM,2025-09-25 23:15:41,False
USR20310,1,VERIFIED,1,LOW,1,0,0,0,17772.0,MUMBAI,BUSINESS_OWNER,0,1,VERIFIED,LOW,2025-05-13 18:32:01,False
USR20312,1,VERIFIED,1,HIGH,1,0,1,0,,KOLKATA,RETIRED,0,0,VERIFIED,HIGH,,False
USR20315,1,VERIFIED,1,MEDIUM,1,0,0,0,36585.0,JALANDAR,BUSINESS_OWNER,0,0,VERIFIED,MEDIUM,2024-09-03 00:00:00,False
USR20318,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,31.9,KOLKATA | LDH,BUSINESS_OWNER | SELF_EMPLOYED,0,0,VERIFIED,LOW,,True
USR20323,1,VERIFIED,1,MEDIUM,1,0,0,0,,JALANDHAR,STUDENT,1,0,VERIFIED,MEDIUM,2025-11-23 23:52:03,False
USR20325,1,PENDING,1,MEDIUM,1,0,0,1,51.1,DELHI,STUDENT,0,0,PENDING,MEDIUM,,False
USR20326,1,VERIFIED,1,LOW,1,0,0,0,20985.0,KOLKATA,SALARIED,0,0,VERIFIED,LOW,2025-09-11 22:10:52,False
USR20327,2,VERIFIED,1,LOW,1,0,0,0,16896.0,AMRITSAR | HYDERABAD,FARMER | STUDENT,0,0,VERIFIED,LOW,2025-10-25 00:00:00,False
USR20331,1,VERIFIED,1,LOW,1,0,0,0,127171.0,HYDERABAD,FARMER,0,0,VERIFIED,LOW,2025-10-27 00:00:00,False
USR20334,1,PENDING,1,LOW,1,0,0,1,17901.0,POONA,FREELANCER,0,0,PENDING,LOW,2025-09-05 02:44:07,False
USR20336,1,VERIFIED,1,LOW,1,0,0,0,,NEW_DELHI,FREELANCER,0,0,VERIFIED,LOW,2024-07-23 05:17:19,False
USR20338,1,VERIFIED,1,LOW,1,0,0,0,35584.0,LDH,SELF_EMPLOYED,0,0,VERIFIED,LOW,,False
USR20341,1,REJECTED,1,MEDIUM,1,1,0,0,,JALANDAR,SALARIED,0,1,REJECTED,MEDIUM,2025-11-28 15:40:06,False
USR20343,2,REJECTED | VERIFIED,2,LOW | UNKNOWN,2,1,0,0,22052.0,BANGALORE | PUNE,FREELANCER | SELF_EMPLOYED,0,2,VERIFIED,LOW,2024-04-17 00:00:00,True
USR20347,1,VERIFIED,1,LOW,1,0,0,0,11847.0,LUDHIANA,FARMER,0,0,VERIFIED,LOW,,False
USR20353,2,PENDING | VERIFIED,2,LOW,1,0,0,1,,JALANDAR,RETIRED,0,0,VERIFIED,LOW,2026-02-11 00:00:00,True
USR20355,1,VERIFIED,1,LOW,1,0,0,0,22939.0,PUNE,SELF_EMPLOYED,0,1,VERIFIED,LOW,,False
USR20356,1,VERIFIED,1,HIGH,1,0,1,0,14457.0,JPR,GIG_WORKER,0,0,VERIFIED,HIGH,2025-03-22 00:00:00,False
USR20358,1,VERIFIED,1,LOW,1,0,0,0,,DELHI,RETIRED,0,0,VERIFIED,LOW,2025-03-22 00:00:00,False
USR20359,1,PENDING,1,LOW,1,0,0,1,37817.0,HYDERABAD,SALARIED,0,0,PENDING,LOW,,False
USR20361,2,REJECTED | VERIFIED,2,MEDIUM | UNKNOWN,2,1,0,0,20373.0,BLR | LKO,FREELANCER | GIG_WORKER,0,0,VERIFIED,MEDIUM,2025-12-18 00:00:00,True
USR20366,1,VERIFIED,1,LOW,1,0,0,0,28974.0,PUNE,STUDENT,0,0,VERIFIED,LOW,2025-08-16 07:18:58,False
USR20372,1,PENDING,1,LOW,1,0,0,1,,MUMBAI,GIG_WORKER,0,1,PENDING,LOW,2026-02-28 00:00:00,False
USR20374,1,VERIFIED,1,MEDIUM,1,0,0,0,38019.0,KOLKATA,FREELANCER,0,0,VERIFIED,MEDIUM,2025-10-09 00:00:00,False
USR20377,1,VERIFIED,1,MEDIUM,1,0,0,0,37131.0,KOLKATA,GIG_WORKER,0,0,VERIFIED,MEDIUM,,False
USR20378,1,VERIFIED,1,LOW,1,0,0,0,15691.0,BLR,FARMER,0,0,VERIFIED,LOW,2025-12-05 03:22:03,False
USR20380,1,VERIFIED,1,MEDIUM,1,0,0,0,44470.0,BOMBAY,UNEMPLOYED,0,0,VERIFIED,MEDIUM,2026-02-22 03:42:00,False
USR20392,1,VERIFIED,1,LOW,1,0,0,0,7.9,DILLI,SELF_EMPLOYED,1,0,VERIFIED,LOW,2024-04-26 12:16:39,False
USR20400,1,PENDING,1,LOW,1,0,0,1,11385.0,HYD,GIG_WORKER,0,0,PENDING,LOW,,False
USR20401,2,REJECTED | VERIFIED,2,MEDIUM,1,1,0,0,18617.0,JPR,BUSINESS_OWNER,0,0,VERIFIED,MEDIUM,2024-07-23 07:53:00,True
USR20402,1,VERIFIED,1,MEDIUM,1,0,0,0,,LUCKNOW,SALARIED,0,0,VERIFIED,MEDIUM,2024-11-30 00:00:00,False
USR20406,1,REJECTED,1,LOW,1,1,0,0,22159.0,LUDHIANA,GIG_WORKER,0,1,REJECTED,LOW,2024-06-15 00:00:00,False
USR20409,1,REJECTED,1,LOW,1,1,0,0,32903.0,POONA,STUDENT,1,1,REJECTED,LOW,2026-01-25 00:00:00,False
USR20411,1,VERIFIED,1,LOW,1,0,0,0,19986.0,MUMBAI,UNEMPLOYED,0,0,VERIFIED,LOW,,False
USR20413,1,VERIFIED,1,MEDIUM,1,0,0,0,53347.0,BENGALURU,UNEMPLOYED,0,1,VERIFIED,MEDIUM,2024-11-25 00:00:00,False
USR20415,2,VERIFIED,1,HIGH | LOW,2,0,1,0,26094.0,DELHI | JALANDHAR,RETIRED | STUDENT,0,1,VERIFIED,LOW,2024-01-27 00:00:00,True
USR20416,1,VERIFIED,1,LOW,1,0,0,0,,JALANDHAR,RETIRED,0,0,VERIFIED,LOW,,False
USR20421,2,REJECTED | VERIFIED,2,LOW,1,1,0,0,21411.5,CHENNAI | LDH,FREELANCER | STUDENT,0,1,VERIFIED,LOW,2026-01-17 00:00:00,True
USR20422,3,VERIFIED,1,HIGH | LOW | MEDIUM,3,0,1,0,45253.0,BLR | BOMBAY | NEW_DELHI,FARMER | RETIRED | SALARIED,1,1,VERIFIED,HIGH,2025-12-09 00:00:00,True
USR20424,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,13928.95,KOLKATA,GIG_WORKER | STUDENT,0,1,VERIFIED,MEDIUM,2024-08-29 22:38:17,True
USR20427,1,PENDING,1,LOW,1,0,0,1,15.1,JPR,SELF_EMPLOYED,0,0,PENDING,LOW,,False
USR20429,2,VERIFIED,1,LOW | UNKNOWN,2,0,0,0,43309.5,AMRITSAR | JAIPUR,SELF_EMPLOYED,0,1,VERIFIED,UNKNOWN,2026-02-21 00:00:00,True
USR20433,1,VERIFIED,1,LOW,1,0,0,0,,LKO,STUDENT,0,0,VERIFIED,LOW,2026-03-18 00:00:00,False
USR20434,2,VERIFIED,1,HIGH,1,0,2,0,28976.0,LUCKNOW,SELF_EMPLOYED,0,0,VERIFIED,HIGH,2026-01-20 00:00:00,False
USR20435,1,PENDING,1,MEDIUM,1,0,0,1,,AMRITSAR,BUSINESS_OWNER,0,0,PENDING,MEDIUM,,False
USR20441,1,VERIFIED,1,LOW,1,0,0,0,,BOMBAY,FREELANCER,0,0,VERIFIED,LOW,2025-09-23 00:00:00,False
USR20445,1,VERIFIED,1,MEDIUM,1,0,0,0,30112.0,BLR,UNEMPLOYED,0,0,VERIFIED,MEDIUM,2024-08-07 00:00:00,False
USR20448,1,VERIFIED,1,HIGH,1,0,1,0,124956.0,CHENNAI,SELF_EMPLOYED,1,0,VERIFIED,HIGH,2025-07-11 00:00:00,False
USR20454,1,VERIFIED,1,LOW,1,0,0,0,42892.0,ASR,FREELANCER,0,1,VERIFIED,LOW,2026-03-20 00:00:00,False
USR20455,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,27853.5,JAIPUR | MUMBAI,BUSINESS_OWNER | RETIRED,0,1,VERIFIED,MEDIUM,2024-07-28 05:17:00,True
USR20457,1,VERIFIED,1,LOW,1,0,0,0,18448.0,LUCKNOW,FREELANCER,0,0,VERIFIED,LOW,2024-06-30 14:56:00,False
USR20459,1,REJECTED,1,LOW,1,1,0,0,35693.0,KOLKATA,BUSINESS_OWNER,1,1,REJECTED,LOW,,False
USR20463,2,VERIFIED,1,LOW | MEDIUM,2,0,0,0,29349.0,DELHI | KOLKATA,FARMER | GIG_WORKER,0,0,VERIFIED,LOW,2024-02-25 00:00:00,True
USR20466,2,VERIFIED,1,LOW,1,0,0,0,37879.0,HYDERABAD,BUSINESS_OWNER,0,2,VERIFIED,LOW,2024-08-29 00:00:00,False
USR20470,2,PENDING | VERIFIED,2,LOW,1,0,0,1,26036.0,CHENNAI | NEW_DELHI,FARMER | UNEMPLOYED,1,1,PENDING,LOW,,True
USR20483,1,VERIFIED,1,MEDIUM,1,0,0,0,,HYD,RETIRED,0,0,VERIFIED,MEDIUM,,False
USR20487,1,VERIFIED,1,LOW,1,0,0,0,59034.0,KOLKATA,UNEMPLOYED,0,0,VERIFIED,LOW,2026-01-26 00:00:00,False
USR20493,1,VERIFIED,1,LOW,1,0,0,0,27156.0,LKO,STUDENT,0,0,VERIFIED,LOW,2025-11-19 00:00:00,False
USR20494,1,VERIFIED,1,MEDIUM,1,0,0,0,20065.0,POONA,FREELANCER,0,0,VERIFIED,MEDIUM,,False
USR20499,1,VERIFIED,1,LOW,1,0,0,0,26329.0,LUDHIANA,FREELANCER,0,0,VERIFIED,LOW,2025-08-25 00:00:00,False
USR20501,1,REJECTED,1,HIGH,1,1,1,0,27943.0,JALANDAR,GIG_WORKER,0,1,REJECTED,HIGH,,False
USR20502,1,VERIFIED,1,LOW,1,0,0,0,,JALANDHAR,SELF_EMPLOYED,0,1,VERIFIED,LOW,2025-08-21 00:00:00,False
USR20506,1,VERIFIED,1,LOW,1,0,0,0,20153.0,MUMBAI,BUSINESS_OWNER,1,0,VERIFIED,LOW,,False
USR20507,1,PENDING,1,LOW,1,0,0,1,31788.0,JALANDHAR,UNEMPLOYED,0,0,PENDING,LOW,2024-05-14 10:16:00,False
USR20508,1,VERIFIED,1,MEDIUM,1,0,0,0,29064.0,CALCUTTA,GIG_WORKER,0,0,VERIFIED,MEDIUM,2025-10-28 00:00:00,False
USR20512,1,VERIFIED,1,UNKNOWN,1,0,0,0,35955.0,MADRAS,SALARIED,0,0,VERIFIED,UNKNOWN,2024-05-23 00:00:00,False
USR20516,1,VERIFIED,1,MEDIUM,1,0,0,0,17638.0,CALCUTTA,FREELANCER,0,0,VERIFIED,MEDIUM,2025-12-07 00:00:00,False
USR20518,1,VERIFIED,1,LOW,1,0,0,0,19491.0,MUMBAI,FREELANCER,0,0,VERIFIED,LOW,,False
USR20524,1,VERIFIED,1,LOW,1,0,0,0,,MUMBAI,SALARIED,0,0,VERIFIED,LOW,2024-12-24 11:04:51,False
USR20528,1,VERIFIED,1,HIGH,1,0,1,0,,LUCKNOW,BUSINESS_OWNER,0,0,VERIFIED,HIGH,,False
USR20529,1,VERIFIED,1,LOW,1,0,0,0,,MUMBAY,STUDENT,0,0,VERIFIED,LOW,2025-02-24 00:00:00,False
USR20531,1,VERIFIED,1,MEDIUM,1,0,0,0,38383.0,JALANDHAR,UNEMPLOYED,0,1,VERIFIED,MEDIUM,,False
USR20533,2,VERIFIED,1,UNKNOWN,1,0,0,0,16232.0,JALANDAR,RETIRED,0,0,VERIFIED,UNKNOWN,2024-07-03 23:08:21,False
USR20536,2,VERIFIED,1,HIGH | UNKNOWN,2,0,1,0,5000.0,MUMBAI | PUNE,BUSINESS_OWNER | SALARIED,0,1,VERIFIED,HIGH,2025-04-17 00:00:00,True
USR20541,1,VERIFIED,1,LOW,1,0,0,0,41552.0,LUDHIANA,GIG_WORKER,0,0,VERIFIED,LOW,2024-08-29 00:00:00,False
USR20543,1,VERIFIED,1,LOW,1,0,0,0,12372.0,LUDHIANA,SELF_EMPLOYED,1,1,VERIFIED,LOW,,False
USR20545,2,VERIFIED,1,MEDIUM,1,0,0,0,34081.0,LUDHIANA,FARMER,0,0,VERIFIED,MEDIUM,,False
USR20548,1,VERIFIED,1,LOW,1,0,0,0,31338.0,MUMBAI,STUDENT,0,0,VERIFIED,LOW,2025-10-01 00:00:00,False
USR20551,1,VERIFIED,1,LOW,1,0,0,0,,BLR,BUSINESS_OWNER,0,0,VERIFIED,LOW,2024-09-11 11:56:25,False
USR20552,1,REJECTED,1,LOW,1,1,0,0,32354.0,KOLKATA,UNEMPLOYED,0,1,REJECTED,LOW,2024-06-16 05:54:17,False
USR20553,1,VERIFIED,1,LOW,1,0,0,0,51116.0,KOLKATA,BUSINESS_OWNER,0,0,VERIFIED,LOW,2026-02-17 00:00:00,False
