merchant_id,transaction_count,total_transaction_value,average_transaction_value,unique_users,failed_transaction_count,chargeback_count,chargeback_amount,high_severity_chargeback_count,identity_mismatch_count,disconnected_relationship_count,merchant_reference_record_count,merchant_name,merchant_category,business_type,merchant_status,mcc,city,state,declared_avg_ticket_size,merchant_status_values,merchant_category_values,merchant_status_count,merchant_category_count,invalid_mcc_records,suspended_reference_records,merchant_reference_inconsistency_flag,chargeback_records_per_transaction,chargeback_rate_eligible,chargeback_rate_min_volume,ticket_size_variance_ratio,high_chargeback_rate_flag,high_chargeback_activity_flag,risk_signal_count,risk_explanations,investigation_priority
MCH7625,2.0,33104.36,16552.18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6962,3.0,45297.35,15099.116666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2449,2.0,34568.82,17284.41,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7188,1.0,10800.0,10800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4350,6.0,82037.97,13672.995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,True,0.0,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2694,6.0,55851.17,9308.528333333334,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Misra PLC,CLOTHING,INDIVIDUAL,INACTIVE,05699,PUNE,MAHARASHTRA,2669.29,INACTIVE,CLOTHING,1.0,1.0,1.0,0.0,False,0.0,True,0.0,3.487267525571719,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1508,4.0,50291.64,12572.91,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7700,1.0,14323.1,14323.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Lanka, Setty and Muni",EATING_PLACE,PARTNERSHIP,INACTIVE,5812,DELHI,DELHI,,INACTIVE,EATING_PLACE,1.0,1.0,0.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7098,2.0,32606.690000000002,16303.345000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1936.5,ACTIVE,BUS_TAXI | HOSPITALITY,1.0,2.0,0.0,0.0,True,0.0,False,,8.41897495481539,False,False,1,inconsistent merchant-master records,WATCH
MCH7739,2.0,5141.2,2570.6,2.0,0.0,1.0,7834.45,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH8872,6.0,42267.16,7044.526666666668,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,True,0.0,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9450,1.0,23180.17,23180.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Bahl, Varughese and Char",TELECOM,PARTNERSHIP,ACTIVE,04814,PUNE,MAHARASHTRA,260.0,ACTIVE,TELECOM,1.0,1.0,1.0,0.0,False,0.0,False,,89.1545,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8732,3.0,18586.019999999997,6195.339999999999,3.0,0.0,1.0,1899.73,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.3333333333333333,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH6858,3.0,16224.96,5408.32,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4159,3.0,44680.979999999996,22340.489999999998,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8434,3.0,11661.93,3887.31,3.0,1.0,1.0,3904.6,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.3333333333333333,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH1361,3.0,28312.78,9437.593333333332,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1704,4.0,42681.6,10670.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Shukla, Hari and Chopra",TRANSPRT,SOLE_PROPRIETOR,INACTIVE,4131,LUCKNOW,UTTAR_PRADESH,2965.45,INACTIVE,TRANSPRT,1.0,1.0,0.0,0.0,False,0.0,False,,3.5982397275287057,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5100,2.0,37741.95,18870.975,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Garde-Mody,GROCERY_STORE,SOLE_PROPRIETOR,ACTIVE,,HYDERABAD,TELANGANA,347.68,ACTIVE,GROCERY_STORE,1.0,1.0,2.0,0.0,False,0.0,False,,54.27684940174873,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1922,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"DEO, SARAF AND KALE",STATIONERY,SOLE_PROPRIETOR,ACTIVE,,LUCKNOW,UTTAR_PRADESH,2507.85,ACTIVE,STATIONERY,1.0,1.0,1.0,0.0,False,0.0,False,,0.0,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1396,4.0,49428.729999999996,12357.182499999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8136,4.0,30123.07,7530.7675,4.0,1.0,1.0,1894.93,0.0,1.0,1.0,1.0,Bora Inc,HOTEL,SOLE_PROPRIETOR,INACTIVE,7011,AMRITSAR,PUNJAB,635.0,INACTIVE,HOTEL,1.0,1.0,0.0,0.0,False,0.25,False,,11.859476377952756,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH1616,1.0,240.0,240.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Suresh, Borra and Ganesh",TELECOM,INDIVIDUAL,ACTIVE,4814,CHENNAI,TAMIL_NADU,2818.0,ACTIVE,TELECOM,1.0,1.0,0.0,0.0,False,0.0,False,,0.085166784953868,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5825,1.0,8264.89,8264.89,1.0,0.0,1.0,779.81,0.0,1.0,1.0,1.0,Bhardwaj-Sachdeva,STATIONERY,PARTNERSHIP,ACTIVE,5942,BANGALORE,KARNATAKA,,ACTIVE,STATIONERY,1.0,1.0,0.0,0.0,False,1.0,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH8749,2.0,26745.68,13372.84,2.0,0.0,1.0,690.45,1.0,1.0,1.0,1.0,"Tara, Parmer and Walla",TRAVEL,PRIVATE_LIMITED,INACTIVE,04131,KOLKATA,WEST_BENGAL,584.1,INACTIVE,TRAVEL,1.0,1.0,1.0,0.0,False,0.5,False,,22.89477829138846,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH6605,2.0,30200.5,15100.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8976,4.0,41511.04,10377.76,4.0,0.0,1.0,1506.67,0.0,1.0,1.0,1.0,PRAKASH PLC,GARMENTS,SOLE_PROPRIETOR,SUSPENDED,5699,JALANDAR,PUNJAB,1358.57,SUSPENDED,GARMENTS,1.0,1.0,0.0,1.0,False,0.25,False,,7.638737790470863,False,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; suspended merchant-master status,ELEVATED_REVIEW
MCH7050,1.0,23232.0,23232.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CHAND AND SONS,PHARMACY,PRIVATE_LIMITED,ACTIVE,5912,BENGALURU,KARNATAKA,781.34,ACTIVE,PHARMACY,1.0,1.0,0.0,0.0,False,0.0,False,,29.733534696802927,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6111,2.0,22517.93,11258.965,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6222,2.0,38001.229999999996,19000.614999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6034,2.0,9189.49,4594.745,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Sane Inc,MEDICAL_STORE,PRIVATE_LIMITED,ACTIVE,05912,JAIPUR,RAJASTHAN,1353.34,ACTIVE,MEDICAL_STORE,1.0,1.0,1.0,0.0,False,0.0,False,,3.3951150486943416,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4182,1.0,5523.94,5523.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"More, Sarma and Baria",TELECOM,INDIVIDUAL,ACTIVE,4814,MUMBAI,MAHARASHTRA,4102.61,ACTIVE,TELECOM,1.0,1.0,0.0,0.0,False,0.0,False,,1.346445311643076,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6216,1.0,13342.38,13342.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,PUNJAB,1267.53,ACTIVE,FOOD_SERVICES | GROCERY,1.0,2.0,1.0,0.0,True,0.0,False,,10.526283401576293,False,False,1,inconsistent merchant-master records,WATCH
MCH5867,4.0,41150.13,10287.5325,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8507,3.0,49754.89,16584.963333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4111,4.0,63344.09,15836.0225,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Brahmbhatt LLC,MISCELLANEOUS,PARTNERSHIP,SUSPENDED,5999,LKO,UTTAR_PRADESH,682.69,SUSPENDED,MISCELLANEOUS,1.0,1.0,0.0,1.0,False,0.0,False,,23.19650573466727,False,False,1,suspended merchant-master status,WATCH
MCH5301,2.0,19641.3,9820.65,2.0,1.0,1.0,19778.02,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH2143,1.0,22755.8,22755.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5332,2.0,28325.53,14162.765,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7927,4.0,36307.119999999995,9076.779999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2247,3.0,21859.239999999998,7286.413333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6201,2.0,3748.12,1874.06,2.0,0.0,1.0,696.63,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH5534,3.0,59536.76,19845.586666666666,3.0,1.0,1.0,1213.34,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.3333333333333333,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH8807,3.0,24942.08,12471.04,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5950,1.0,5468.77,5468.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,PUNJAB,318.0,ACTIVE,FOOD_SERVICES | RETAIL_OTHER,1.0,2.0,0.0,0.0,True,0.0,False,,17.19738993710692,False,False,1,inconsistent merchant-master records,WATCH
MCH7576,2.0,36852.770000000004,18426.385000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ramanathan-Menon,HOSPITALITY,PARTNERSHIP,ACTIVE,7011,JALANDAR,PUNJAB,757.61,ACTIVE,HOSPITALITY,1.0,1.0,0.0,0.0,False,0.0,False,,24.32172885785563,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1700,2.0,32524.17,16262.085,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4485,1.0,5083.0,5083.0,1.0,0.0,1.0,4901.36,0.0,1.0,1.0,1.0,NazarethInc,RETAIL_OTHER,INDIVIDUAL,SUSPENDED,5999,POONA,MAHARASHTRA,1928.18,SUSPENDED,RETAIL_OTHER,1.0,1.0,0.0,1.0,False,1.0,False,,2.6361646734226056,False,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; suspended merchant-master status,ELEVATED_REVIEW
MCH4316,3.0,20272.510000000002,6757.503333333334,3.0,1.0,1.0,1678.99,0.0,0.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.3333333333333333,False,,,False,True,2,high chargeback activity; disconnected user-merchant relationship,WATCH
MCH8683,4.0,51072.26,17024.086666666666,4.0,0.0,1.0,7945.0,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.25,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH3316,2.0,37363.97,18681.985,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4208,4.0,41907.22,10476.805,4.0,0.0,1.0,2733.0,0.0,1.0,1.0,1.0,devi-mangal,BOOK_STORE,SOLE_PROPRIETOR,ACTIVE,5942,LUDHIANA,PUNJAB,1564.41,ACTIVE,BOOK_STORE,1.0,1.0,0.0,0.0,False,0.25,False,,6.696968825307944,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH4089,5.0,69222.21,13844.442000000001,5.0,1.0,2.0,11134.04,1.0,2.0,2.0,1.0,Mistry and Sons,GROCERY_STORE,SOLE_PROPRIETOR,ACTIVE,5411,MUMBAI,MAHARASHTRA,1563.22,ACTIVE,GROCERY_STORE,1.0,1.0,0.0,0.0,False,0.4,True,0.4,8.856361868451017,True,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; high chargeback activity at at least 5 transactions,ELEVATED_REVIEW
MCH2371,2.0,9276.76,4638.38,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7407,5.0,72642.56,14528.511999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,True,0.0,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4732,1.0,512.84,512.84,1.0,0.0,1.0,1855.84,0.0,1.0,1.0,1.0,"RAMANATHAN, KANDA AND KARNIK",EATING_PLACE,PRIVATE_LIMITED,ACTIVE,5812,LUCKNOW,UTTAR_PRADESH,3954.51,ACTIVE,EATING_PLACE,1.0,1.0,0.0,0.0,False,1.0,False,,0.12968484085259616,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH3469,5.0,72508.81999999999,14501.764,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ha1der-Bains,TELECOM,PRIVATE_LIMITED,ACTIVE,,LUDHIANA,PUNJAB,943.76,ACTIVE,TELECOM,1.0,1.0,1.0,0.0,False,0.0,True,0.0,15.365944731711451,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7012,3.0,18231.96,6077.32,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH2917,3.0,28460.949999999997,14230.474999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,423.28999999999996,ACTIVE | INACTIVE,FOOD | GROCERY_STORES | MISC_RETAIL,2.0,3.0,1.0,0.0,True,0.0,False,,33.61873656358525,False,False,1,inconsistent merchant-master records,WATCH
MCH4543,3.0,22561.37,7520.456666666666,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1684,5.0,63283.43,15820.8575,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,True,0.0,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH3158,3.0,35116.18,11705.393333333333,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1689,2.0,18345.39,9172.695,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH8816,2.0,23568.38,11784.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH9595,4.0,25872.08,8624.026666666667,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Kapur Inc,MISCELLANEOUS,PRIVATE_LIMITED,ACTIVE,5999,CHENNAI,TAMIL_NADU,,ACTIVE,MISCELLANEOUS,1.0,1.0,0.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7207,4.0,57559.51,14389.8775,4.0,1.0,1.0,5224.53,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.25,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH8661,2.0,25181.03,12590.515,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Kapoor and Sons,TRANSPRT,PARTNERSHIP,ACTIVE,,MUMBAI,MAHARASHTRA,1762.47,ACTIVE,TRANSPRT,1.0,1.0,1.0,0.0,False,0.0,False,,7.143676204417663,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1995,2.0,36560.84,18280.42,2.0,0.0,1.0,7669.97,0.0,1.0,1.0,2.0,MULTIPLE_VALUES,MULTIPLE_VALUES,PARTNERSHIP,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,2392.855,ACTIVE | INACTIVE,APPAREL | BOOKS,2.0,2.0,0.0,0.0,True,0.5,False,,7.6395853488824015,False,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; inconsistent merchant-master records,ELEVATED_REVIEW
MCH7496,3.0,32836.74,10945.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5246,2.0,24743.170000000002,12371.585000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7280,3.0,38455.31,12818.436666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MULTIPLE_VALUES,MULTIPLE_VALUES,INDIVIDUAL,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,PUNJAB,466.99,ACTIVE,FOOD_SERVICES | GROCERIES,1.0,2.0,0.0,0.0,True,0.0,False,,27.449060293939198,False,False,1,inconsistent merchant-master records,WATCH
MCH9577,4.0,39051.71,9762.9275,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1555,3.0,39066.17,13022.056666666665,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Raj LLC,STATIONERY,INDIVIDUAL,ACTIVE,5942,PUNE,MAHARASHTRA,602.0,ACTIVE,STATIONERY,1.0,1.0,0.0,0.0,False,0.0,False,,21.63132336655592,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6152,4.0,39301.240000000005,9825.310000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,ACTIVE,MULTIPLE_VALUES,MULTIPLE_VALUES,MULTIPLE_VALUES,1642.16,ACTIVE,BOOKS_STATIONERY | GROCERY_STORE | STATIONERY,1.0,3.0,1.0,0.0,True,0.0,False,,5.983162420227019,False,False,1,inconsistent merchant-master records,WATCH
MCH6300,1.0,9046.79,9046.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Kumar PLC,CLOTHS,PARTNERSHIP,ACTIVE,5699,JAIPUR,RAJASTHAN,1647.52,ACTIVE,CLOTHS,1.0,1.0,0.0,0.0,False,0.0,False,,5.491156404778091,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6136,2.0,7452.02,3726.01,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5798,5.0,59583.86,11916.772,5.0,0.0,1.0,2438.0,0.0,1.0,1.0,1.0,DIVAN-MAHAL,EATING_PLACE,INDIVIDUAL,ACTIVE,5812,JAIPUR,RAJASTHAN,110.98,ACTIVE,EATING_PLACE,1.0,1.0,0.0,0.0,False,0.2,True,0.2,107.37765363128491,True,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; high chargeback activity at at least 5 transactions,ELEVATED_REVIEW
MCH5191,4.0,29021.0,7255.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH7392,3.0,28050.52,9350.173333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4052,2.0,31200.9,15600.45,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bal-Choudhary,FOOD,PARTNERSHIP,ACTIVE,5812,JALANDHAR,PUNJAB,2217.99,ACTIVE,FOOD,1.0,1.0,0.0,0.0,False,0.0,False,,7.033597987366941,False,False,0,No elevated analytical signals in the available data.,LOW
MCH1663,2.0,42118.62,21059.31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Edwin, Kala and Barad",BUS_TAXI,INDIVIDUAL,ACTIVE,4131,CHENNAI,TAMIL_NADU,449.21,ACTIVE,BUS_TAXI,1.0,1.0,0.0,0.0,False,0.0,False,,46.880768460185664,False,False,0,No elevated analytical signals in the available data.,LOW
MCH5836,2.0,11964.71,5982.355,2.0,1.0,1.0,2302.66,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.5,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH5983,4.0,28406.85,7101.7125,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Morar, Memon and Kala",DEPARTMENT_STORE,SOLE_PROPRIETOR,ACTIVE,5311,PUNE,MAHARASHTRA,,ACTIVE,DEPARTMENT_STORE,1.0,1.0,0.0,0.0,False,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4727,1.0,5108.18,5108.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Dua-Mishra,DEPARTMENT_STORE,SOLE_PROPRIETOR,MULTIPLE_VALUES,5311,PUNE,MAHARASHTRA,1242.0,ACTIVE | INACTIVE,DEPARTMENT_STORE,2.0,1.0,0.0,0.0,True,0.0,False,,4.112866344605475,False,False,1,inconsistent merchant-master records,WATCH
MCH5396,2.0,17271.17,17271.17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MANDA-SETH,TRANSPORTATION,SOLE_PROPRIETOR,ACTIVE,4131,DELHI,DELHI,439.03,ACTIVE,TRANSPORTATION,1.0,1.0,0.0,0.0,False,0.0,False,,39.339384552308495,False,False,0,No elevated analytical signals in the available data.,LOW
MCH6266,3.0,18991.05,6330.349999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.0,False,,,False,False,0,No elevated analytical signals in the available data.,LOW
MCH4763,1.0,18647.1,18647.1,1.0,0.0,1.0,4841.06,0.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,1.0,False,,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH6236,6.0,54648.4,9108.066666666668,6.0,0.0,1.0,250.0,1.0,1.0,1.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.16666666666666666,True,0.16666666666666666,,False,True,3,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship,ELEVATED_REVIEW
MCH5172,6.0,102533.05,20506.61,6.0,0.0,2.0,5257.58,0.0,2.0,2.0,0.0,,,,,,,,,,,0.0,0.0,,,,0.3333333333333333,True,0.3333333333333333,,True,True,4,high chargeback activity; chargeback identity mismatch; disconnected user-merchant relationship; high chargeback activity at at least 5 transactions,ELEVATED_REVIEW
