node_id,node_type,degree,component_id,component_size,transaction_connected_component,risk_signal_count,investigation_priority
MCH4685,MERCHANT,4,1648,6,True,1,WATCH
USR20189,USER,1,1649,3,True,1,WATCH
MCH3085,MERCHANT,2,1649,3,True,1,WATCH
USR20190,USER,1,1650,3,True,1,WATCH
MCH6523,MERCHANT,2,1650,3,True,0,LOW
USR20191,USER,1,1257,10,True,1,WATCH
USR20193,USER,1,1651,3,True,1,WATCH
MCH1883,MERCHANT,2,1651,3,True,2,WATCH
USR20196,USER,1,1358,18,True,2,WATCH
MCH5434,MERCHANT,3,1358,18,True,0,LOW
USR20218,USER,1,430,27,True,1,WATCH
USR20222,USER,1,1107,8,True,1,WATCH
USR20239,USER,1,1652,7,True,5,ELEVATED_REVIEW
MCH7524,MERCHANT,4,1652,7,True,1,WATCH
USR20240,USER,1,1433,7,True,1,WATCH
USR20255,USER,1,1653,2,True,1,WATCH
MCH2819,MERCHANT,1,1653,2,True,0,LOW
USR20256,USER,1,189,23,True,1,WATCH
MCH5798,MERCHANT,5,189,23,True,4,ELEVATED_REVIEW
USR20271,USER,1,1500,5,True,1,WATCH
USR20275,USER,1,1654,4,True,1,WATCH
MCH1982,MERCHANT,3,1654,4,True,0,LOW
USR20283,USER,1,1655,2,True,1,WATCH
MCH5823,MERCHANT,1,1655,2,True,1,WATCH
USR20293,USER,1,1656,5,True,1,WATCH
MCH4158,MERCHANT,4,1656,5,True,0,LOW
USR20301,USER,1,1657,4,True,1,WATCH
MCH8953,MERCHANT,3,1657,4,True,5,ELEVATED_REVIEW
USR20303,USER,2,1658,5,True,1,WATCH
MCH4211,MERCHANT,2,1658,5,True,0,LOW
MCH9836,MERCHANT,2,1658,5,True,3,ELEVATED_REVIEW
USR20310,USER,2,1648,6,True,4,ELEVATED_REVIEW
MCH9087,MERCHANT,1,1648,6,True,0,LOW
USR20311,USER,1,1659,3,True,1,WATCH
MCH3924,MERCHANT,2,1659,3,True,0,LOW
USR20312,USER,1,1660,2,True,2,WATCH
MCH5368,MERCHANT,1,1660,2,True,0,LOW
USR20313,USER,1,1661,4,True,1,WATCH
MCH9959,MERCHANT,3,1661,4,True,0,LOW
USR20316,USER,1,1294,9,True,1,WATCH
USR20322,USER,1,1662,3,True,1,WATCH
MCH2848,MERCHANT,2,1662,3,True,3,ELEVATED_REVIEW
USR20323,USER,1,1663,10,True,1,WATCH
MCH1683,MERCHANT,4,1663,10,True,3,ELEVATED_REVIEW
USR20333,USER,1,1664,6,True,1,WATCH
MCH3142,MERCHANT,2,1664,6,True,0,LOW
USR20336,USER,1,1483,9,True,1,WATCH
USR20337,USER,1,1665,4,True,4,ELEVATED_REVIEW
MCH6399,MERCHANT,3,1665,4,True,3,ELEVATED_REVIEW
USR20339,USER,1,1666,3,True,1,WATCH
MCH6422,MERCHANT,2,1666,3,True,1,WATCH
USR20341,USER,1,1667,6,True,2,WATCH
MCH1137,MERCHANT,5,1667,6,True,0,LOW
USR20345,USER,1,1668,3,True,1,WATCH
MCH3920,MERCHANT,2,1668,3,True,1,WATCH
USR20346,USER,1,1606,8,True,1,WATCH
USR20361,USER,1,1669,4,True,5,ELEVATED_REVIEW
MCH2917,MERCHANT,3,1669,4,True,1,WATCH
USR20363,USER,1,1670,4,True,1,WATCH
MCH5200,MERCHANT,3,1670,4,True,3,ELEVATED_REVIEW
USR20364,USER,2,418,17,True,1,WATCH
MCH8682,MERCHANT,1,418,17,True,3,ELEVATED_REVIEW
USR20372,USER,1,1671,3,True,1,WATCH
MCH7979,MERCHANT,2,1671,3,True,0,LOW
USR20374,USER,1,1672,7,True,1,WATCH
MCH9694,MERCHANT,6,1672,7,True,0,LOW
USR20375,USER,1,1673,3,True,1,WATCH
MCH8963,MERCHANT,2,1673,3,True,0,LOW
USR20388,USER,1,1674,3,True,1,WATCH
MCH8563,MERCHANT,2,1674,3,True,2,WATCH
USR20390,USER,1,1675,3,True,1,WATCH
MCH9306,MERCHANT,2,1675,3,True,0,LOW
USR20391,USER,1,1676,6,True,1,WATCH
MCH1416,MERCHANT,5,1676,6,True,0,LOW
USR20407,USER,1,1677,3,True,1,WATCH
MCH2191,MERCHANT,2,1677,3,True,1,WATCH
USR20408,USER,1,1678,4,True,1,WATCH
MCH6004,MERCHANT,3,1678,4,True,0,LOW
USR20413,USER,1,1679,2,True,1,WATCH
MCH4699,MERCHANT,1,1679,2,True,0,LOW
USR20414,USER,1,1680,3,True,1,WATCH
MCH9056,MERCHANT,2,1680,3,True,0,LOW
USR20415,USER,1,1681,7,True,2,WATCH
MCH2132,MERCHANT,6,1681,7,True,0,LOW
USR20427,USER,1,1682,3,True,1,WATCH
MCH2905,MERCHANT,2,1682,3,True,1,WATCH
USR20434,USER,1,1683,3,True,2,WATCH
MCH3500,MERCHANT,2,1683,3,True,0,LOW
USR20435,USER,1,1285,5,True,1,WATCH
USR20441,USER,1,1684,4,True,1,WATCH
MCH2439,MERCHANT,3,1684,4,True,3,ELEVATED_REVIEW
USR20443,USER,1,875,18,True,1,WATCH
MCH4379,MERCHANT,6,875,18,True,0,LOW
USR20445,USER,1,1685,3,True,1,WATCH
MCH8906,MERCHANT,2,1685,3,True,3,ELEVATED_REVIEW
USR20447,USER,1,1686,4,True,1,WATCH
MCH2399,MERCHANT,3,1686,4,True,0,LOW
USR20457,USER,1,187,4,True,1,WATCH
USR20462,USER,1,1687,2,True,1,WATCH
MCH6231,MERCHANT,1,1687,2,True,0,LOW
USR20464,USER,1,1688,4,True,1,WATCH
MCH6904,MERCHANT,3,1688,4,True,1,WATCH
USR20473,USER,1,1689,5,True,1,WATCH
MCH5344,MERCHANT,4,1689,5,True,3,ELEVATED_REVIEW
USR20475,USER,1,1690,5,True,1,WATCH
MCH5563,MERCHANT,4,1690,5,True,3,ELEVATED_REVIEW
USR20476,USER,1,1691,3,True,1,WATCH
MCH7849,MERCHANT,2,1691,3,True,0,LOW
USR20479,USER,2,1692,10,True,1,WATCH
MCH4552,MERCHANT,4,1692,10,True,3,ELEVATED_REVIEW
MCH9397,MERCHANT,2,1692,10,True,3,ELEVATED_REVIEW
USR20481,USER,1,155,9,True,1,WATCH
USR20486,USER,1,293,6,True,1,WATCH
USR20487,USER,1,1693,4,True,1,WATCH
MCH7797,MERCHANT,3,1693,4,True,0,LOW
USR20493,USER,1,1694,3,True,1,WATCH
MCH6953,MERCHANT,2,1694,3,True,3,ELEVATED_REVIEW
USR20497,USER,1,506,4,True,1,WATCH
USR20499,USER,1,1695,4,True,1,WATCH
MCH9068,MERCHANT,3,1695,4,True,1,WATCH
USR20505,USER,1,1696,2,True,1,WATCH
MCH7025,MERCHANT,1,1696,2,True,3,ELEVATED_REVIEW
USR20506,USER,1,544,3,True,1,WATCH
USR20509,USER,1,1697,4,True,1,WATCH
MCH7460,MERCHANT,3,1697,4,True,0,LOW
USR20517,USER,1,317,4,True,1,WATCH
USR20518,USER,1,1698,3,True,1,WATCH
MCH4881,MERCHANT,2,1698,3,True,0,LOW
USR20522,USER,2,711,10,True,1,WATCH
USR20526,USER,1,1144,7,True,1,WATCH
USR20531,USER,1,1699,2,True,1,WATCH
MCH4403,MERCHANT,1,1699,2,True,0,LOW
USR20534,USER,1,1093,3,True,4,ELEVATED_REVIEW
USR20536,USER,1,1700,10,True,2,WATCH
MCH9205,MERCHANT,3,1700,10,True,1,WATCH
USR20551,USER,1,1701,5,True,1,WATCH
MCH5701,MERCHANT,4,1701,5,True,3,ELEVATED_REVIEW
USR20552,USER,1,630,39,True,2,WATCH
MCH5373,MERCHANT,5,630,39,True,0,LOW
USR20553,USER,2,1702,18,True,1,WATCH
MCH1093,MERCHANT,5,1702,18,True,0,LOW
MCH8119,MERCHANT,5,1702,18,True,0,LOW
USR20558,USER,1,1703,3,True,1,WATCH
MCH7470,MERCHANT,2,1703,3,True,1,WATCH
USR20567,USER,1,1704,8,True,1,WATCH
MCH9420,MERCHANT,3,1704,8,True,0,LOW
USR20589,USER,2,1039,23,True,1,WATCH
MCH7417,MERCHANT,2,1039,23,True,0,LOW
USR20593,USER,1,370,36,True,1,WATCH
USR20599,USER,1,1705,2,True,1,WATCH
MCH7019,MERCHANT,1,1705,2,True,0,LOW
USR20607,USER,1,781,3,True,1,WATCH
USR20613,USER,1,1706,7,True,1,WATCH
MCH4034,MERCHANT,3,1706,7,True,1,WATCH
USR20625,USER,1,1707,2,True,1,WATCH
MCH6425,MERCHANT,1,1707,2,True,3,ELEVATED_REVIEW
USR20633,USER,1,788,13,True,1,WATCH
MCH8731,MERCHANT,3,788,13,True,0,LOW
USR20637,USER,3,1156,13,True,1,WATCH
MCH4243,MERCHANT,4,1156,13,True,0,LOW
MCH6262,MERCHANT,3,1156,13,True,0,LOW
USR20644,USER,1,1708,4,True,1,WATCH
MCH4026,MERCHANT,3,1708,4,True,0,LOW
USR20646,USER,1,1709,17,True,2,WATCH
MCH6736,MERCHANT,4,1709,17,True,0,LOW
USR20652,USER,1,1710,3,True,1,WATCH
MCH3732,MERCHANT,2,1710,3,True,0,LOW
USR20653,USER,1,1711,12,True,2,WATCH
MCH6451,MERCHANT,2,1711,12,True,1,WATCH
USR20656,USER,1,1712,3,True,1,WATCH
MCH3630,MERCHANT,2,1712,3,True,0,LOW
USR20657,USER,1,1713,9,True,1,WATCH
MCH1233,MERCHANT,4,1713,9,True,0,LOW
USR20673,USER,1,1714,2,True,1,WATCH
MCH5127,MERCHANT,1,1714,2,True,4,ELEVATED_REVIEW
USR20689,USER,1,1334,5,True,1,WATCH
USR20691,USER,1,1715,5,True,1,WATCH
MCH8369,MERCHANT,4,1715,5,True,4,ELEVATED_REVIEW
USR20714,USER,1,1716,3,True,2,WATCH
MCH1136,MERCHANT,2,1716,3,True,3,ELEVATED_REVIEW
USR20721,USER,1,1717,13,True,1,WATCH
MCH4339,MERCHANT,4,1717,13,True,3,ELEVATED_REVIEW
USR20726,USER,1,1718,5,True,1,WATCH
MCH8708,MERCHANT,4,1718,5,True,1,WATCH
USR20736,USER,1,1572,13,True,1,WATCH
USR20741,USER,1,1426,4,True,1,WATCH
USR20742,USER,1,97,4,True,1,WATCH
USR20747,USER,1,1719,2,True,1,WATCH
MCH3666,MERCHANT,1,1719,2,True,0,LOW
USR20749,USER,2,322,9,True,1,WATCH
MCH5345,MERCHANT,4,322,9,True,3,ELEVATED_REVIEW
USR20752,USER,2,1720,5,True,1,WATCH
MCH2919,MERCHANT,1,1720,5,True,0,LOW
MCH7756,MERCHANT,3,1720,5,True,0,LOW
USR20759,USER,1,1721,2,True,1,WATCH
MCH7605,MERCHANT,1,1721,2,True,1,WATCH
USR20760,USER,1,682,4,True,1,WATCH
USR20769,USER,1,131,50,True,1,WATCH
USR20772,USER,1,1328,4,True,1,WATCH
USR20774,USER,1,1722,4,True,1,WATCH
MCH7052,MERCHANT,3,1722,4,True,0,LOW
USR20775,USER,2,480,6,True,1,WATCH
MCH4999,MERCHANT,2,480,6,True,0,LOW
USR20782,USER,1,1723,4,True,1,WATCH
MCH7113,MERCHANT,3,1723,4,True,1,WATCH
USR20784,USER,1,1017,6,True,1,WATCH
USR20788,USER,1,1724,3,True,1,WATCH
MCH1988,MERCHANT,2,1724,3,True,3,ELEVATED_REVIEW
USR20791,USER,1,224,4,True,1,WATCH
USR20793,USER,2,1229,12,True,2,WATCH
MCH8869,MERCHANT,5,1229,12,True,0,LOW
USR20794,USER,1,186,31,True,1,WATCH
USR20798,USER,1,1725,11,True,1,WATCH
MCH4836,MERCHANT,4,1725,11,True,0,LOW
USR20800,USER,1,1272,5,True,1,WATCH
USR20811,USER,1,1575,5,True,1,WATCH
USR20822,USER,1,22,11,True,5,ELEVATED_REVIEW
MCH5758,MERCHANT,3,22,11,True,0,LOW
USR20828,USER,1,838,16,True,1,WATCH
MCH2769,MERCHANT,4,838,16,True,0,LOW
USR20830,USER,1,1726,3,True,1,WATCH
MCH1754,MERCHANT,2,1726,3,True,0,LOW
USR20831,USER,1,1727,8,True,1,WATCH
MCH1307,MERCHANT,4,1727,8,True,0,LOW
USR20832,USER,2,1275,11,True,1,WATCH
MCH6949,MERCHANT,1,1275,11,True,0,LOW
MCH7349,MERCHANT,3,1275,11,True,0,LOW
USR20838,USER,1,1178,12,True,1,WATCH
USR20855,USER,1,1728,4,True,1,WATCH
MCH9063,MERCHANT,3,1728,4,True,0,LOW
USR20858,USER,1,1729,3,True,1,WATCH
MCH1970,MERCHANT,2,1729,3,True,0,LOW
USR20863,USER,1,1730,2,True,1,WATCH
MCH2688,MERCHANT,1,1730,2,True,3,ELEVATED_REVIEW
USR20871,USER,1,1731,7,True,1,WATCH
MCH6881,MERCHANT,4,1731,7,True,0,LOW
USR20874,USER,2,1732,7,True,1,WATCH
MCH2435,MERCHANT,3,1732,7,True,1,WATCH
MCH4932,MERCHANT,3,1732,7,True,0,LOW
USR20876,USER,1,1733,12,True,1,WATCH
MCH8850,MERCHANT,5,1733,12,True,1,WATCH
USR20878,USER,2,1734,4,True,1,WATCH
MCH8625,MERCHANT,1,1734,4,True,3,ELEVATED_REVIEW
MCH9339,MERCHANT,2,1734,4,True,0,LOW
USR20879,USER,1,1039,23,True,1,WATCH
USR20883,USER,1,1735,3,True,1,WATCH
MCH1548,MERCHANT,2,1735,3,True,3,ELEVATED_REVIEW
USR20888,USER,2,1736,8,True,1,WATCH
MCH5753,MERCHANT,4,1736,8,True,4,ELEVATED_REVIEW
MCH9282,MERCHANT,3,1736,8,True,0,LOW
USR20891,USER,2,533,8,True,1,WATCH
MCH6967,MERCHANT,2,533,8,True,0,LOW
USR20895,USER,1,1737,4,True,1,WATCH
MCH9668,MERCHANT,3,1737,4,True,0,LOW
USR20898,USER,1,1738,9,True,1,WATCH
MCH5883,MERCHANT,4,1738,9,True,0,LOW
USR20899,USER,1,679,4,True,1,WATCH
USR20914,USER,1,1739,3,True,1,WATCH
MCH8717,MERCHANT,2,1739,3,True,0,LOW
USR20918,USER,2,1740,7,True,2,WATCH
MCH1269,MERCHANT,3,1740,7,True,3,ELEVATED_REVIEW
MCH5442,MERCHANT,2,1740,7,True,1,WATCH
USR20919,USER,1,1741,4,True,1,WATCH
MCH8585,MERCHANT,2,1741,4,True,0,LOW
USR20922,USER,1,1742,5,True,1,WATCH
MCH8094,MERCHANT,4,1742,5,True,0,LOW
USR20928,USER,1,1743,2,True,1,WATCH
MCH4679,MERCHANT,1,1743,2,True,0,LOW
USR20929,USER,1,1744,5,True,1,WATCH
MCH8365,MERCHANT,4,1744,5,True,1,WATCH
USR20944,USER,1,1074,3,True,1,WATCH
USR20953,USER,1,1745,3,True,1,WATCH
MCH9228,MERCHANT,2,1745,3,True,3,ELEVATED_REVIEW
USR20958,USER,1,281,21,True,1,WATCH
USR20959,USER,1,1174,3,True,1,WATCH
USR20962,USER,1,1746,4,True,1,WATCH
MCH2107,MERCHANT,3,1746,4,True,0,LOW
USR20967,USER,1,505,14,True,1,WATCH
USR20969,USER,2,1747,8,True,1,WATCH
MCH3369,MERCHANT,3,1747,8,True,1,WATCH
MCH7789,MERCHANT,4,1747,8,True,0,LOW
USR20971,USER,1,1748,3,True,1,WATCH
MCH9033,MERCHANT,2,1748,3,True,0,LOW
USR20972,USER,1,698,16,True,1,WATCH
USR20973,USER,1,158,42,True,1,WATCH
USR20982,USER,1,241,6,True,1,WATCH
USR20984,USER,1,1749,3,True,4,ELEVATED_REVIEW
MCH2100,MERCHANT,2,1749,3,True,0,LOW
USR20988,USER,1,94,16,True,1,WATCH
USR20990,USER,1,1750,4,True,1,WATCH
MCH8165,MERCHANT,3,1750,4,True,0,LOW
USR20992,USER,1,1751,2,True,1,WATCH
MCH4605,MERCHANT,1,1751,2,True,0,LOW
USR21005,USER,1,1670,4,True,1,WATCH
USR21011,USER,1,1752,3,True,1,WATCH
MCH3599,MERCHANT,2,1752,3,True,0,LOW
USR21014,USER,2,434,13,True,1,WATCH
MCH6677,MERCHANT,5,434,13,True,0,LOW
USR21016,USER,1,1753,22,True,1,WATCH
MCH5300,MERCHANT,4,1753,22,True,3,ELEVATED_REVIEW
USR21017,USER,1,1754,4,True,1,WATCH
MCH7424,MERCHANT,3,1754,4,True,0,LOW
USR21023,USER,1,622,6,True,1,WATCH
USR21024,USER,1,1755,7,True,1,WATCH
MCH2269,MERCHANT,4,1755,7,True,3,ELEVATED_REVIEW
USR21050,USER,1,1293,6,True,1,WATCH
MCH8270,MERCHANT,2,1293,6,True,0,LOW
USR21056,USER,1,1756,6,True,1,WATCH
MCH7910,MERCHANT,3,1756,6,True,0,LOW
USR21062,USER,1,1757,3,True,1,WATCH
MCH7925,MERCHANT,2,1757,3,True,1,WATCH
USR21067,USER,1,1758,5,True,1,WATCH
MCH9609,MERCHANT,4,1758,5,True,5,ELEVATED_REVIEW
USR21069,USER,1,837,10,True,1,WATCH
MCH1500,MERCHANT,5,837,10,True,0,LOW
USR21080,USER,1,1759,3,True,1,WATCH
MCH7448,MERCHANT,2,1759,3,True,0,LOW
USR21082,USER,1,1703,3,True,1,WATCH
USR21086,USER,1,1613,8,True,1,WATCH
MCH4531,MERCHANT,3,1613,8,True,0,LOW
USR21089,USER,1,1760,5,True,1,WATCH
MCH9897,MERCHANT,4,1760,5,True,0,LOW
USR21093,USER,2,1761,6,True,1,WATCH
MCH2717,MERCHANT,1,1761,6,True,0,LOW
MCH3338,MERCHANT,4,1761,6,True,0,LOW
USR21094,USER,1,1762,3,True,1,WATCH
MCH3655,MERCHANT,2,1762,3,True,0,LOW
USR21108,USER,1,1763,3,True,1,WATCH
MCH3378,MERCHANT,2,1763,3,True,0,LOW
USR21114,USER,1,1764,2,True,1,WATCH
MCH9819,MERCHANT,1,1764,2,True,0,LOW
USR21116,USER,1,920,4,True,1,WATCH
USR21118,USER,1,1765,3,True,1,WATCH
MCH1554,MERCHANT,2,1765,3,True,0,LOW
USR21120,USER,1,1641,4,True,1,WATCH
USR21123,USER,1,1602,6,True,1,WATCH
USR21139,USER,1,1766,10,True,1,WATCH
MCH7221,MERCHANT,5,1766,10,True,0,LOW
USR21140,USER,1,1767,5,True,1,WATCH
MCH1078,MERCHANT,4,1767,5,True,0,LOW
USR21141,USER,2,414,11,True,1,WATCH
MCH8221,MERCHANT,1,414,11,True,3,ELEVATED_REVIEW
USR21142,USER,1,1768,3,True,1,WATCH
MCH5165,MERCHANT,2,1768,3,True,0,LOW
USR21146,USER,1,1769,6,True,4,ELEVATED_REVIEW
MCH9112,MERCHANT,4,1769,6,True,1,WATCH
USR21147,USER,1,1314,4,True,1,WATCH
USR21151,USER,1,1770,5,True,1,WATCH
MCH3494,MERCHANT,4,1770,5,True,3,ELEVATED_REVIEW
USR21157,USER,1,1771,14,True,1,WATCH
MCH8855,MERCHANT,5,1771,14,True,0,LOW
USR21162,USER,1,1772,5,True,5,ELEVATED_REVIEW
MCH1646,MERCHANT,3,1772,5,True,1,WATCH
USR21164,USER,1,1773,6,True,1,WATCH
MCH8967,MERCHANT,5,1773,6,True,1,WATCH
USR21165,USER,1,1774,3,True,1,WATCH
MCH8314,MERCHANT,2,1774,3,True,0,LOW
USR21170,USER,1,1756,6,True,1,WATCH
MCH4356,MERCHANT,2,1756,6,True,1,WATCH
USR21174,USER,1,1775,5,True,1,WATCH
MCH2302,MERCHANT,4,1775,5,True,3,ELEVATED_REVIEW
USR21190,USER,1,1753,22,True,1,WATCH
MCH9533,MERCHANT,6,1753,22,True,0,LOW
USR21223,USER,1,1776,3,True,1,WATCH
MCH2304,MERCHANT,2,1776,3,True,0,LOW
USR21239,USER,2,423,11,True,1,WATCH
MCH3312,MERCHANT,4,423,11,True,0,LOW
USR21242,USER,1,970,6,True,1,WATCH
USR21245,USER,1,485,17,True,1,WATCH
USR21265,USER,2,720,33,True,1,WATCH
MCH5803,MERCHANT,4,720,33,True,0,LOW
MCH8149,MERCHANT,3,720,33,True,0,LOW
USR21266,USER,1,1777,2,True,1,WATCH
MCH7073,MERCHANT,1,1777,2,True,3,ELEVATED_REVIEW
USR21273,USER,1,1538,10,True,1,WATCH
MCH8649,MERCHANT,3,1538,10,True,0,LOW
USR21274,USER,1,1330,3,True,1,WATCH
USR21284,USER,2,1778,9,True,1,WATCH
MCH6468,MERCHANT,3,1778,9,True,0,LOW
MCH7698,MERCHANT,5,1778,9,True,1,WATCH
USR21293,USER,1,1779,4,True,1,WATCH
MCH1833,MERCHANT,3,1779,4,True,4,ELEVATED_REVIEW
USR21294,USER,1,1780,4,True,1,WATCH
MCH8501,MERCHANT,3,1780,4,True,0,LOW
USR21296,USER,1,1398,23,True,1,WATCH
USR21318,USER,1,312,4,True,1,WATCH
USR21319,USER,1,1781,5,True,1,WATCH
MCH5884,MERCHANT,4,1781,5,True,3,ELEVATED_REVIEW
USR21321,USER,1,1782,5,True,1,WATCH
MCH3077,MERCHANT,4,1782,5,True,0,LOW
USR21325,USER,1,1463,3,True,1,WATCH
USR21326,USER,1,1606,8,True,1,WATCH
MCH7452,MERCHANT,2,1606,8,True,1,WATCH
USR21327,USER,2,186,31,True,1,WATCH
MCH9646,MERCHANT,3,186,31,True,0,LOW
USR21330,USER,1,1783,5,True,1,WATCH
MCH2909,MERCHANT,4,1783,5,True,0,LOW
USR21331,USER,1,1784,3,True,1,WATCH
MCH3243,MERCHANT,2,1784,3,True,3,ELEVATED_REVIEW
USR21334,USER,1,1785,10,True,1,WATCH
MCH5367,MERCHANT,2,1785,10,True,1,WATCH
USR21338,USER,1,1646,5,True,1,WATCH
USR21343,USER,3,307,49,True,1,WATCH
MCH1070,MERCHANT,4,307,49,True,3,ELEVATED_REVIEW
MCH6799,MERCHANT,4,307,49,True,0,LOW
MCH9699,MERCHANT,2,307,49,True,3,ELEVATED_REVIEW
USR21353,USER,1,11,3,True,2,WATCH
USR21359,USER,1,1786,8,True,1,WATCH
MCH5045,MERCHANT,5,1786,8,True,1,WATCH
USR21372,USER,1,1787,2,True,1,WATCH
MCH8839,MERCHANT,1,1787,2,True,0,LOW
USR21380,USER,1,1788,4,True,1,WATCH
MCH6900,MERCHANT,3,1788,4,True,0,LOW
USR21382,USER,2,1590,13,True,1,WATCH
MCH1242,MERCHANT,2,1590,13,True,0,LOW
MCH1668,MERCHANT,2,1590,13,True,0,LOW
USR21386,USER,1,1648,6,True,1,WATCH
USR21387,USER,1,1789,9,True,1,WATCH
MCH2407,MERCHANT,3,1789,9,True,3,ELEVATED_REVIEW
USR21400,USER,1,1790,3,True,1,WATCH
MCH8616,MERCHANT,2,1790,3,True,0,LOW
USR21404,USER,2,1791,4,True,1,WATCH
MCH7387,MERCHANT,2,1791,4,True,0,LOW
MCH7981,MERCHANT,1,1791,4,True,0,LOW
USR21415,USER,1,710,4,True,1,WATCH
USR21416,USER,1,1632,13,True,1,WATCH
MCH5164,MERCHANT,5,1632,13,True,0,LOW
USR21417,USER,1,1792,2,True,1,WATCH
MCH2379,MERCHANT,1,1792,2,True,0,LOW
USR21420,USER,1,1793,9,True,1,WATCH
MCH5632,MERCHANT,4,1793,9,True,0,LOW
USR21421,USER,1,1794,4,True,5,ELEVATED_REVIEW
MCH7128,MERCHANT,3,1794,4,True,0,LOW
USR21423,USER,1,1795,4,True,1,WATCH
MCH3846,MERCHANT,3,1795,4,True,4,ELEVATED_REVIEW
USR21428,USER,2,1327,8,True,1,WATCH
MCH7708,MERCHANT,1,1327,8,True,0,LOW
USR21435,USER,1,1796,5,True,1,WATCH
MCH8541,MERCHANT,4,1796,5,True,0,LOW
USR21453,USER,1,181,4,True,2,WATCH
USR21469,USER,1,1092,4,True,3,ELEVATED_REVIEW
USR21471,USER,1,1797,3,True,1,WATCH
MCH3408,MERCHANT,2,1797,3,True,0,LOW
USR21473,USER,1,1798,4,True,2,WATCH
MCH2257,MERCHANT,3,1798,4,True,0,LOW
USR21484,USER,1,146,48,True,1,WATCH
MCH4848,MERCHANT,4,146,48,True,3,ELEVATED_REVIEW
USR21498,USER,3,1005,17,True,1,WATCH
MCH7102,MERCHANT,3,1005,17,True,3,ELEVATED_REVIEW
MCH8296,MERCHANT,6,1005,17,True,4,ELEVATED_REVIEW
USR21505,USER,1,1799,5,True,1,WATCH
MCH9700,MERCHANT,4,1799,5,True,0,LOW
USR21526,USER,1,1800,4,True,2,WATCH
MCH6238,MERCHANT,3,1800,4,True,0,LOW
USR21527,USER,1,1801,2,True,1,WATCH
MCH9464,MERCHANT,1,1801,2,True,3,ELEVATED_REVIEW
USR21535,USER,1,1802,2,True,1,WATCH
MCH4841,MERCHANT,1,1802,2,True,3,ELEVATED_REVIEW
USR21546,USER,1,334,5,True,1,WATCH
USR21549,USER,1,714,11,True,1,WATCH
USR21550,USER,1,1803,3,True,1,WATCH
MCH9725,MERCHANT,2,1803,3,True,0,LOW
USR21555,USER,1,1804,2,True,1,WATCH
MCH1922,MERCHANT,1,1804,2,True,0,LOW
USR21561,USER,1,1424,7,True,1,WATCH
USR21562,USER,1,1733,12,True,1,WATCH
MCH7536,MERCHANT,4,1733,12,True,0,LOW
USR21564,USER,1,1805,3,True,1,WATCH
MCH8658,MERCHANT,2,1805,3,True,0,LOW
USR21565,USER,1,1806,5,True,1,WATCH
MCH7787,MERCHANT,4,1806,5,True,0,LOW
USR21566,USER,1,1807,4,True,4,ELEVATED_REVIEW
MCH3959,MERCHANT,3,1807,4,True,0,LOW
USR21569,USER,2,422,23,True,1,WATCH
MCH9240,MERCHANT,4,422,23,True,0,LOW
MCH9940,MERCHANT,3,422,23,True,1,WATCH
USR21570,USER,1,954,20,True,1,WATCH
USR21583,USER,1,1808,8,True,1,WATCH
MCH8249,MERCHANT,3,1808,8,True,3,ELEVATED_REVIEW
USR21584,USER,3,131,50,True,1,WATCH
MCH1807,MERCHANT,4,131,50,True,0,LOW
USR21588,USER,1,1809,5,True,1,WATCH
MCH9457,MERCHANT,4,1809,5,True,4,ELEVATED_REVIEW
USR21590,USER,1,1810,12,True,1,WATCH
MCH4648,MERCHANT,4,1810,12,True,0,LOW
USR21591,USER,1,887,3,True,1,WATCH
USR21594,USER,1,1811,4,True,2,WATCH
MCH3553,MERCHANT,3,1811,4,True,2,WATCH
USR21602,USER,1,1812,3,True,1,WATCH
MCH4741,MERCHANT,2,1812,3,True,0,LOW
USR21609,USER,2,1813,6,True,1,WATCH
MCH3528,MERCHANT,2,1813,6,True,0,LOW
MCH7499,MERCHANT,3,1813,6,True,0,LOW
USR21614,USER,1,213,18,True,1,WATCH
MCH5559,MERCHANT,4,213,18,True,1,WATCH
USR21623,USER,2,318,6,True,2,WATCH
MCH9333,MERCHANT,2,318,6,True,0,LOW
USR21624,USER,1,1814,4,True,1,WATCH
MCH3332,MERCHANT,3,1814,4,True,3,ELEVATED_REVIEW
USR21626,USER,1,1149,8,True,1,WATCH
USR21627,USER,1,1815,20,True,1,WATCH
MCH9592,MERCHANT,3,1815,20,True,0,LOW
USR21629,USER,1,1063,3,True,1,WATCH
USR21636,USER,1,918,34,True,1,WATCH
MCH4563,MERCHANT,5,918,34,True,0,LOW
USR21641,USER,1,1816,3,True,1,WATCH
MCH4726,MERCHANT,2,1816,3,True,0,LOW
USR21648,USER,1,172,7,True,1,WATCH
MCH1597,MERCHANT,2,172,7,True,0,LOW
USR21660,USER,1,1817,3,True,1,WATCH
MCH8215,MERCHANT,2,1817,3,True,0,LOW
USR21668,USER,2,1818,6,True,1,WATCH
MCH1650,MERCHANT,2,1818,6,True,0,LOW
MCH7975,MERCHANT,3,1818,6,True,0,LOW
USR21679,USER,1,1819,5,True,1,WATCH
MCH9627,MERCHANT,4,1819,5,True,0,LOW
USR21689,USER,3,1700,10,True,1,WATCH
MCH4546,MERCHANT,4,1700,10,True,0,LOW
MCH9473,MERCHANT,2,1700,10,True,0,LOW
USR21696,USER,1,1747,8,True,2,WATCH
